# Q I_noisy Sigma_stat Sigma_total
5.374851025447549557e-02 1.432447951768996530e+00 3.206363275316293036e-03 3.206363275316293036e-03
5.394550605166950619e-02 1.413278180717623345e+00 3.160004388173100111e-03 3.160004388173100111e-03
5.414322386597484466e-02 1.395482341152308958e+00 3.126346919938258282e-03 3.126346919938258282e-03
5.434166634368512577e-02 1.386996433500454762e+00 3.096714875144363204e-03 3.096714875144363204e-03
5.454083614079282410e-02 1.359748861140057219e+00 3.040080502668224445e-03 3.040080502668224445e-03
5.474073592302518276e-02 1.334170258636486306e+00 2.983601226670229683e-03 2.983601226670229683e-03
5.494136836587963646e-02 1.301459864721768334e+00 2.911040730369411807e-03 2.911040730369411807e-03
5.514273615465975498e-02 1.283471353390410297e+00 2.867149405974454401e-03 2.867149405974454401e-03
5.534484198451094378e-02 1.286117615594621899e+00 2.875580436640083875e-03 2.875580436640083875e-03
5.554768856045688014e-02 1.285934674995272475e+00 2.874955833134964014e-03 2.874955833134964014e-03
5.575127859743544967e-02 1.256712332877073957e+00 2.810557984808008999e-03 2.810557984808008999e-03
5.595561482033518247e-02 1.211386779710404760e+00 2.713611702779726662e-03 2.713611702779726662e-03
5.616069996403175862e-02 1.181978344128365332e+00 2.641518289354276034e-03 2.641518289354276034e-03
5.636653677342438190e-02 1.167442655337152635e+00 2.605976690474078386e-03 2.605976690474078386e-03
5.657312800347287507e-02 1.150875446615789999e+00 2.571546339805323277e-03 2.571546339805323277e-03
5.678047641923431033e-02 1.129691326173916321e+00 2.528976596214082499e-03 2.528976596214082499e-03
5.698858479590014625e-02 1.132481719188819680e+00 2.528818742141841856e-03 2.528818742141841856e-03
5.719745591883312191e-02 1.126728774597341332e+00 2.518460124210484055e-03 2.518460124210484055e-03
5.740709258360489342e-02 1.112951954647792840e+00 2.486287793429652927e-03 2.486287793429652927e-03
5.761749759603323334e-02 1.092481903096186535e+00 2.443658117497251973e-03 2.443658117497251973e-03
5.782867377221966726e-02 1.072006345844405351e+00 2.397750525784606967e-03 2.397750525784606967e-03
5.804062393858697155e-02 1.056468987066750076e+00 2.361274136811515253e-03 2.361274136811515253e-03
5.825335093191730956e-02 1.040060407970201384e+00 2.324507043396686380e-03 2.324507043396686380e-03
5.846685759939001387e-02 1.023211097758220944e+00 2.288547501136631909e-03 2.288547501136631909e-03
5.868114679861976407e-02 1.002881118646709258e+00 2.240712903478152707e-03 2.240712903478152707e-03
5.889622139769463277e-02 9.828789711124776840e-01 2.196982440764773739e-03 2.196982440764773739e-03
5.911208427521481151e-02 9.761127329367554895e-01 2.180322726024870161e-03 2.180322726024870161e-03
5.932873832033089267e-02 9.631976009051405052e-01 2.154551089446002030e-03 2.154551089446002030e-03
5.954618643278268564e-02 9.462149049710182336e-01 2.117262264163325292e-03 2.117262264163325292e-03
5.976443152293776234e-02 9.319693629886297570e-01 2.083707236034538449e-03 2.083707236034538449e-03
5.998347651183078694e-02 9.092589018777541554e-01 2.033474842308027539e-03 2.033474842308027539e-03
6.020332433120233889e-02 8.840726367389312168e-01 1.980981173429006547e-03 1.980981173429006547e-03
6.042397792353833286e-02 8.865177527409229263e-01 1.983534207268507817e-03 1.983534207268507817e-03
6.064544024210909851e-02 8.902360798318439405e-01 1.994671698719823263e-03 1.994671698719823263e-03
6.086771425100930000e-02 8.796939004327860578e-01 1.967566994699324230e-03 1.967566994699324230e-03
6.109080292519736971e-02 8.562824466235318122e-01 1.909186640657945097e-03 1.909186640657945097e-03
6.131470925053543464e-02 8.248193369288959742e-01 1.843748377779990755e-03 1.843748377779990755e-03
6.153943622382902767e-02 8.106786242791853558e-01 1.812175353522979190e-03 1.812175353522979190e-03
6.176498685286760382e-02 8.043666209906163989e-01 1.796517745794256942e-03 1.796517745794256942e-03
6.199136415646449433e-02 7.857737365327540635e-01 1.761058879162006457e-03 1.761058879162006457e-03
6.221857116449749231e-02 7.829857836009667116e-01 1.751028329770542213e-03 1.751028329770542213e-03
6.244661091794911217e-02 7.855064713046542302e-01 1.755563917268890967e-03 1.755563917268890967e-03
6.267548646894768871e-02 7.743238350926767710e-01 1.731375806490146859e-03 1.731375806490146859e-03
6.290520088080796268e-02 7.632158082429106871e-01 1.706896893847588458e-03 1.706896893847588458e-03
6.313575722807214519e-02 7.489008453481231786e-01 1.674178890594311747e-03 1.674178890594311747e-03
6.336715859655119021e-02 7.387086375074901623e-01 1.649659563753239338e-03 1.649659563753239338e-03
6.359940808336569940e-02 7.245292213836141970e-01 1.621012721766734938e-03 1.621012721766734938e-03
6.383250879698793012e-02 7.167953017198119836e-01 1.602302379317416129e-03 1.602302379317416129e-03
6.406646385728299864e-02 7.036682330673865726e-01 1.571788714123049284e-03 1.571788714123049284e-03
6.430127639555087427e-02 6.878120434671312067e-01 1.536209678001599277e-03 1.536209678001599277e-03
6.453694955456795723e-02 6.796292032803203931e-01 1.519305927109361812e-03 1.519305927109361812e-03
6.477348648862954472e-02 6.728009448871444809e-01 1.505976835081903817e-03 1.505976835081903817e-03
6.501089036359183893e-02 6.629663915551931019e-01 1.482771579461636142e-03 1.482771579461636142e-03
6.524916435691438532e-02 6.507918590097504508e-01 1.457033620566330250e-03 1.457033620566330250e-03
6.548831165770237217e-02 6.371605210985487044e-01 1.426564982063600103e-03 1.426564982063600103e-03
6.572833546674969329e-02 6.195312119919272886e-01 1.386069518045030240e-03 1.386069518045030240e-03
6.596923899658156676e-02 6.129549143752824891e-01 1.372084640335126263e-03 1.372084640335126263e-03
6.621102547149759765e-02 6.219334007486897464e-01 1.390216242720219248e-03 1.390216242720219248e-03
6.645369812761468820e-02 6.186670677871516366e-01 1.382031342999925699e-03 1.382031342999925699e-03
6.669726021291079443e-02 5.979041120596834125e-01 1.337542886993532383e-03 1.337542886993532383e-03
6.694171498726809999e-02 5.785660647653380062e-01 1.293735690862538468e-03 1.293735690862538468e-03
6.718706572251673115e-02 5.656746592544033003e-01 1.265095749264462908e-03 1.265095749264462908e-03
6.743331570247838858e-02 5.628857492454801825e-01 1.257802068832113108e-03 1.257802068832113108e-03
6.768046822301060361e-02 5.526899322972050888e-01 1.237189145682658729e-03 1.237189145682658729e-03
6.792852659205061983e-02 5.465451019630207519e-01 1.220925227762911054e-03 1.220925227762911054e-03
6.817749412965981581e-02 5.477370939943895234e-01 1.225289040976630574e-03 1.225289040976630574e-03
6.842737416806783657e-02 5.425052414275416401e-01 1.213072532634418277e-03 1.213072532634418277e-03
6.867817005171762690e-02 5.351324687253465884e-01 1.196670363138889774e-03 1.196670363138889774e-03
6.892988513730992362e-02 5.263831199792430304e-01 1.175759303397610599e-03 1.175759303397610599e-03
6.918252279384830283e-02 5.166154574475037009e-01 1.155207497387866680e-03 1.155207497387866680e-03
6.943608640268399135e-02 5.072173630441279002e-01 1.136396333891229789e-03 1.136396333891229789e-03
6.969057935756156619e-02 5.025679434103422771e-01 1.124253994302735170e-03 1.124253994302735170e-03
6.994600506466405743e-02 4.959493933804789423e-01 1.108242589329412262e-03 1.108242589329412262e-03
7.020236694265874489e-02 4.836483762403851472e-01 1.080709015005840330e-03 1.080709015005840330e-03
7.045966842274253850e-02 4.766258987156576921e-01 1.065017336626511305e-03 1.065017336626511305e-03
7.071791294868839950e-02 4.745396351736477780e-01 1.060128012728411015e-03 1.060128012728411015e-03
7.097710397689115103e-02 4.659909246033452912e-01 1.043109330211444089e-03 1.043109330211444089e-03
7.123724497641381603e-02 4.586242774705420744e-01 1.025389458039930451e-03 1.025389458039930451e-03
7.149833942903383033e-02 4.495578688429740510e-01 1.006856737357520078e-03 1.006856737357520078e-03
7.176039082929003277e-02 4.392925714177611241e-01 9.802878543778853222e-04 9.802878543778853222e-04
7.202340268452918359e-02 4.295734780499341765e-01 9.586377443998381339e-04 9.586377443998381339e-04
7.228737851495291300e-02 4.327853639946386832e-01 9.676504089408288116e-04 9.676504089408288116e-04
7.255232185366501663e-02 4.354489816503232524e-01 9.721272303517403254e-04 9.721272303517403254e-04
7.281823624671833473e-02 4.231554376917525673e-01 9.456560022133037730e-04 9.456560022133037730e-04
7.308512525316274155e-02 4.094918315241147244e-01 9.144407391850738068e-04 9.144407391850738068e-04
7.335299244509244088e-02 3.962091913490236594e-01 8.870490884717138931e-04 8.870490884717138931e-04
7.362184140769392759e-02 3.951464118337896236e-01 8.833953684720642022e-04 8.833953684720642022e-04
7.389167573929369959e-02 3.911126655551624420e-01 8.745217130931177149e-04 8.745217130931177149e-04
7.416249905140681609e-02 3.851982167208337082e-01 8.588338167945004523e-04 8.588338167945004523e-04
7.443431496878502585e-02 3.830749089176594957e-01 8.573255896364551489e-04 8.573255896364551489e-04
7.470712712946531164e-02 3.824352661173333057e-01 8.555727254122351367e-04 8.555727254122351367e-04
7.498093918481836540e-02 3.752513024781961026e-01 8.406440537055656940e-04 8.406440537055656940e-04
7.525575479959792369e-02 3.703146014605349645e-01 8.289962918559954557e-04 8.289962918559954557e-04
7.553157765198943718e-02 3.640837274945618596e-01 8.144682979268594476e-04 8.144682979268594476e-04
7.580841143365950330e-02 3.600774803881188202e-01 8.049987517581002347e-04 8.049987517581002347e-04
7.608625984980497969e-02 3.552094788631414701e-01 7.939550224722779961e-04 7.939550224722779961e-04
7.636512661920302758e-02 3.511968164617239596e-01 7.855985392766355905e-04 7.855985392766355905e-04
7.664501547426051664e-02 3.428511016229505159e-01 7.667917430771239865e-04 7.667917430771239865e-04
7.692593016106426262e-02 3.370558382191830571e-01 7.524992685841168675e-04 7.524992685841168675e-04
7.720787443943069595e-02 3.342627153086931702e-01 7.478811463377814557e-04 7.478811463377814557e-04
7.749085208295682092e-02 3.311024614814861433e-01 7.402251317645882353e-04 7.402251317645882353e-04
7.777486687907023133e-02 3.246309112517374862e-01 7.254272230012559757e-04 7.254272230012559757e-04
7.805992262908013901e-02 3.212208229172817120e-01 7.168750497917498890e-04 7.168750497917498890e-04
7.834602314822779190e-02 3.115199534737800868e-01 6.965536720419883941e-04 6.965536720419883941e-04
7.863317226573808549e-02 3.023945366379102162e-01 6.749827604005232242e-04 6.749827604005232242e-04
7.892137382487046660e-02 3.016169436211812993e-01 6.752941579670051478e-04 6.752941579670051478e-04
7.921063168297057255e-02 3.057867823480820979e-01 6.838745905402452904e-04 6.838745905402452904e-04
7.950094971152149581e-02 2.997308845807507005e-01 6.707302598340248714e-04 6.707302598340248714e-04
7.979233179619607541e-02 2.898112248125502832e-01 6.480781054707848406e-04 6.480781054707848406e-04
8.008478183690861951e-02 2.808604263716058536e-01 6.283403976190246381e-04 6.283403976190246381e-04
8.037830374786728016e-02 2.779285338235579772e-01 6.223046579219240369e-04 6.223046579219240369e-04
8.067290145762602560e-02 2.780190445309893010e-01 6.212704445000801282e-04 6.212704445000801282e-04
8.096857890913781997e-02 2.714866900648850723e-01 6.074014147049360077e-04 6.074014147049360077e-04
8.126534005980699804e-02 2.697154485048772199e-01 6.030357471545274043e-04 6.030357471545274043e-04
8.156318888154238944e-02 2.716193574353169549e-01 6.077210488925491663e-04 6.077210488925491663e-04
8.186212936081022074e-02 2.670232554593605090e-01 5.967182635913938172e-04 5.967182635913938172e-04
8.216216549868790575e-02 2.651001020288888954e-01 5.918843449505326428e-04 5.918843449505326428e-04
8.246330131091728077e-02 2.581186862426337880e-01 5.781981428681638420e-04 5.781981428681638420e-04
8.276554082795842260e-02 2.558961649460268495e-01 5.726093496104200063e-04 5.726093496104200063e-04
8.306888809504373028e-02 2.532650475104240018e-01 5.654519703956386451e-04 5.654519703956386451e-04
8.337334717223164604e-02 2.510266540438413907e-01 5.611864098659676394e-04 5.611864098659676394e-04
8.367892213446158356e-02 2.455427802201690657e-01 5.494749814578545402e-04 5.494749814578545402e-04
8.398561707160806522e-02 2.398267357336755778e-01 5.361067361558306908e-04 5.361067361558306908e-04
8.429343608853569203e-02 2.384274682748625251e-01 5.326807875480853421e-04 5.326807875480853421e-04
8.460238330515368332e-02 2.355235845432379904e-01 5.274808244896913483e-04 5.274808244896913483e-04
8.491246285647155445e-02 2.326590206259577798e-01 5.188940105871223205e-04 5.188940105871223205e-04
8.522367889265414220e-02 2.272531200178058708e-01 5.091855713497023565e-04 5.091855713497023565e-04
8.553603557907731025e-02 2.241706538511857305e-01 5.006404108781572397e-04 5.006404108781572397e-04
8.584953709638330765e-02 2.159422149472346730e-01 4.822806733430204710e-04 4.822806733430204710e-04
8.616418764053733470e-02 2.123660260002891986e-01 4.754941276038252094e-04 4.754941276038252094e-04
8.647999142288324836e-02 2.165885398854154598e-01 4.840937439235543246e-04 4.840937439235543246e-04
8.679695267020021143e-02 2.142204973213970021e-01 4.792308924937398597e-04 4.792308924937398597e-04
8.711507562475880040e-02 2.071974166127195649e-01 4.632218201970659068e-04 4.632218201970659068e-04
8.743436454437843175e-02 2.013989921595924215e-01 4.500673796512051259e-04 4.500673796512051259e-04
8.775482370248388619e-02 1.975998592514699448e-01 4.420069742106005331e-04 4.420069742106005331e-04
8.807645738816274883e-02 1.983622946868417170e-01 4.433045016854587970e-04 4.433045016854587970e-04
8.839926990622246072e-02 1.941893863254904040e-01 4.351277674108444487e-04 4.351277674108444487e-04
8.872326557724842522e-02 1.909726849618340050e-01 4.272159217986112325e-04 4.272159217986112325e-04
8.904844873766151747e-02 1.941971284562805933e-01 4.340676421362633822e-04 4.340676421362633822e-04
8.937482373977628791e-02 1.917191692515604340e-01 4.277847474939209908e-04 4.277847474939209908e-04
8.970239495185886036e-02 1.897608758275061147e-01 4.239982199178032353e-04 4.239982199178032353e-04
9.003116675818594039e-02 1.862425132136461547e-01 4.162522068487519247e-04 4.162522068487519247e-04
9.036114355910311591e-02 1.838572053887077284e-01 4.112416288162915328e-04 4.112416288162915328e-04
9.069232977108394878e-02 1.814415163084893701e-01 4.061086647939997113e-04 4.061086647939997113e-04
9.102472982678871949e-02 1.803918465508749791e-01 4.033069318563477050e-04 4.033069318563477050e-04
9.135834817512433759e-02 1.776761819467546077e-01 3.977208146400447735e-04 3.977208146400447735e-04
9.169318928130341939e-02 1.731284694603633934e-01 3.871928549350959320e-04 3.871928549350959320e-04
9.202925762690435108e-02 1.703600423260662744e-01 3.814815894989193263e-04 3.814815894989193263e-04
9.236655770993085213e-02 1.701373547170487444e-01 3.806147657152357229e-04 3.806147657152357229e-04
9.270509404487269067e-02 1.671894530387440514e-01 3.739488970779002771e-04 3.739488970779002771e-04
9.304487116276582981e-02 1.635154903818602234e-01 3.660841453131805155e-04 3.660841453131805155e-04
9.338589361125317068e-02 1.616910676429502147e-01 3.617711564025071456e-04 3.617711564025071456e-04
9.372816595464508738e-02 1.565581302652720164e-01 3.499512856093947339e-04 3.499512856093947339e-04
9.407169277398107210e-02 1.517748852052100139e-01 3.395428295542648220e-04 3.395428295542648220e-04
9.441647866709067249e-02 1.540032813385258104e-01 3.445125630626700544e-04 3.445125630626700544e-04
9.476252824865515068e-02 1.537882294938899275e-01 3.443262649656763492e-04 3.443262649656763492e-04
9.510984615026925326e-02 1.496350403541717167e-01 3.344612001337808399e-04 3.344612001337808399e-04
9.545843702050293977e-02 1.455530381364551762e-01 3.252389000025321278e-04 3.252389000025321278e-04
9.580830552496409636e-02 1.417248600835920025e-01 3.174298183784673554e-04 3.174298183784673554e-04
9.615945634636059725e-02 1.423649403220727250e-01 3.182597200908635548e-04 3.182597200908635548e-04
9.651189418456322666e-02 1.417748821216860133e-01 3.178417562325087649e-04 3.178417562325087649e-04
9.686562375666812885e-02 1.376488755308990508e-01 3.164116234714628830e-04 3.164116234714628830e-04
9.722064979706059040e-02 1.388496203196319945e-01 3.164635455670536195e-04 3.166882296865916060e-04
9.757697705747794825e-02 1.388370521492155729e-01 3.167542756285513786e-04 3.167542756285513786e-04
9.793461030707344139e-02 1.369065978638509540e-01 3.163334047221809755e-04 3.163334047221809755e-04
9.829355433247961848e-02 1.355751079221154121e-01 3.159709581386861200e-04 3.159709581386861200e-04
9.865381393787299447e-02 1.332348142484699738e-01 3.149812013627119713e-04 3.153210343180256063e-04
9.901539394503798552e-02 1.326227934771222194e-01 3.150842942087631266e-04 3.151084753684416377e-04
9.937829919343159346e-02 1.301350524551187771e-01 3.137953335649176713e-04 3.146859656597823752e-04
9.974253454024784027e-02 1.297104212448388083e-01 3.137883942372316848e-04 3.145613987957978025e-04
1.001081048604832852e-01 1.270510017610980424e-01 3.137645262685695349e-04 3.137989669404360384e-04
1.004750150470020004e-01 1.244495605838351199e-01 3.132216810441796305e-04 3.132216810441796305e-04
1.008432700106011298e-01 1.244166717930681315e-01 3.133692561139751623e-04 3.133692561139751623e-04
1.012128746800763229e-01 1.225360479877109637e-01 3.128547091260988752e-04 3.128547091260988752e-04
1.015838340022882091e-01 1.188454872621154124e-01 3.114705018103179602e-04 3.120671222366948523e-04
1.019561529422282897e-01 1.184670921198325011e-01 3.120170699604041058e-04 3.120170699604041058e-04
1.023298364830855234e-01 1.155799245161803074e-01 3.117616371482078092e-04 3.117616371482078092e-04
1.027048896263126898e-01 1.108935120234141730e-01 3.107528991280997417e-04 3.107528991280997417e-04
1.030813173916938358e-01 1.107398691774899441e-01 3.099477537391158053e-04 3.103532659209871361e-04
1.034591248174111799e-01 1.121161337520606288e-01 3.108048174707025405e-04 3.108048174707025405e-04
1.038383169601126421e-01 1.091605256749968722e-01 3.097403802120250304e-04 3.100230040284392401e-04
1.042188988949791645e-01 1.056832060077666086e-01 3.089095976785956408e-04 3.093767717193847801e-04
1.046008757157932539e-01 1.032782405316174656e-01 3.089256552302056921e-04 3.089256552302056921e-04
1.049842525350067474e-01 1.034292488991064990e-01 3.091188598821405795e-04 3.091188598821405795e-04
1.053690344838093956e-01 1.035400688175593942e-01 3.091850537835293491e-04 3.091850537835293491e-04
1.057552267121972117e-01 1.007183750067185551e-01 3.080720943686905428e-04 3.084477215893302766e-04
1.061428343890419429e-01 1.007440943489733981e-01 3.087202971348618663e-04 3.087202971348618663e-04
1.065318627021598769e-01 1.019758602654083635e-01 3.083826739410756921e-04 3.086630684444317449e-04
1.069223168583815081e-01 1.001557778855168834e-01 3.088184448540624784e-04 3.088184448540624784e-04
1.073142020836207189e-01 1.004089461404856221e-01 3.088658141190608127e-04 3.088658141190608127e-04
1.077075236229454586e-01 9.855348820079376515e-02 3.083713865578661126e-04 3.083713865578661126e-04
1.081022867406474658e-01 9.869022967778870448e-02 3.089868622716002849e-04 3.089868622716002849e-04
1.084984967203128231e-01 9.684378118358344389e-02 3.081947073812697953e-04 3.081947073812697953e-04
1.088961588648928447e-01 9.670782564347918386e-02 3.078587130119605011e-04 3.078587130119605011e-04
1.092952784967745200e-01 9.455678694457586575e-02 3.070721578115743317e-04 3.073691823641159322e-04
1.096958609578525118e-01 9.264466135143335779e-02 3.075096859611000147e-04 3.075096859611000147e-04
1.100979116096001270e-01 9.136506534917489264e-02 3.060810503313534368e-04 3.068958335667556678e-04
1.105014358331413565e-01 9.078836887534018352e-02 3.066649653752074570e-04 3.067319492366340399e-04
1.109064390293224012e-01 8.912247563235889403e-02 3.073700531790751907e-04 3.073700531790751907e-04
1.113129266187846689e-01 8.708114979869614747e-02 3.054012914782952884e-04 3.062218654666939380e-04
1.117209040420368837e-01 8.579783448597615159e-02 3.058226498134079168e-04 3.059705904565060354e-04
1.121303767595280554e-01 8.244035131657750926e-02 3.054268211213501398e-04 3.054742892019646997e-04
1.125413502517202124e-01 8.170631220592217137e-02 3.060032735551864824e-04 3.060032735551864824e-04
1.129538300191623573e-01 8.243731312674204559e-02 3.057262498575528671e-04 3.057262498575528671e-04
1.133678215825636715e-01 8.084591749405778405e-02 3.048121095400400243e-04 3.052813611187140536e-04
1.137833304828675951e-01 7.817810987572901271e-02 3.044439876356917069e-04 3.049169119324897739e-04
1.142003622813255875e-01 7.686513040614705028e-02 3.046464005186133887e-04 3.047161152538123679e-04
1.146189225595722061e-01 7.567900667329860442e-02 3.040077639255017597e-04 3.045958596684059127e-04
1.150390169196993523e-01 7.653776696040617833e-02 3.047355071096689155e-04 3.047355071096689155e-04
1.154606509843315171e-01 7.541551265539551963e-02 3.044166995802792390e-04 3.045316987796812831e-04
1.158838303967005129e-01 7.348700002172088575e-02 3.033417330217903427e-04 3.043428078111369193e-04
1.163085608207217458e-01 7.617514282385599855e-02 3.049959504081710708e-04 3.049959504081710708e-04
1.167348479410695722e-01 7.482815633733536087e-02 3.053142494723628500e-04 3.053142494723628500e-04
1.171626974632535706e-01 7.508354453711894860e-02 3.048426059915480043e-04 3.048426059915480043e-04
1.175921151136944398e-01 7.363280842508286572e-02 3.041016843478954444e-04 3.043128669852246024e-04
1.180231066398013950e-01 7.348659790868961039e-02 3.042147512732816745e-04 3.042863154619734043e-04
1.184556778100485791e-01 7.237911488793435932e-02 3.032478856588998210e-04 3.042020765103272610e-04
1.188898344140525143e-01 7.335557920497957907e-02 3.057916201203741318e-04 3.057916201203741318e-04
1.193255822626491242e-01 7.144732267050159236e-02 3.033535258374186593e-04 3.040752424289219942e-04
1.197629271879721985e-01 6.966381248256610370e-02 3.032791107373691386e-04 3.038560982987731189e-04
1.202018750435309979e-01 6.905872774074907350e-02 3.037698842611613755e-04 3.037698842611613755e-04
1.206424317042888716e-01 6.816758455912166892e-02 3.026175529013019785e-04 3.037105600752591783e-04
1.210846030667413059e-01 6.699231941790481648e-02 3.029497404100743997e-04 3.035537725005676632e-04
1.215283950489956660e-01 6.581289842608517571e-02 3.033883496575170004e-04 3.033965538487254474e-04
1.219738135908498972e-01 6.466172537968226108e-02 3.022235958871995112e-04 3.033236100054565029e-04
1.224208646538722245e-01 6.271860281778209034e-02 3.022592043465274184e-04 3.031095861570128210e-04
1.228695542214804926e-01 6.110132149979112526e-02 3.030504871663880343e-04 3.030504871663880343e-04
1.233198882990230033e-01 6.163120111538619023e-02 3.029300984435716283e-04 3.029666441383775102e-04
1.237718729138583412e-01 6.111158978003168596e-02 3.027515816596097753e-04 3.029208199844870826e-04
1.242255141154362114e-01 5.970027999199853386e-02 3.037091029784293747e-04 3.037091029784293747e-04
1.246808179753785550e-01 5.828404189619298265e-02 3.023756906422202977e-04 3.026565562620146376e-04
1.251377905875602214e-01 5.733032330263912457e-02 3.034667523255638912e-04 3.034667523255638912e-04
1.255964380681913739e-01 5.804926271562405038e-02 3.038728678321785765e-04 3.038728678321785765e-04
1.260567665558988415e-01 5.747118709838965750e-02 3.028618964030871472e-04 3.028618964030871472e-04
1.265187822118084282e-01 5.593638853059020033e-02 3.023058641910387708e-04 3.024415018622750176e-04
1.269824912196270417e-01 5.731557993685756913e-02 3.029349457351392192e-04 3.029349457351392192e-04
1.274478997857260154e-01 5.758855931028249858e-02 3.039958372081319688e-04 3.039958372081319688e-04
1.279150141392238482e-01 5.649170549980113420e-02 3.017368032459387156e-04 3.025110376058714784e-04
1.283838405320697484e-01 5.722814719056867200e-02 3.041641706049767030e-04 3.041641706049767030e-04
1.288543852391267619e-01 5.666490427821343351e-02 3.034898975607482128e-04 3.034898975607482128e-04
1.293266545582566207e-01 5.607115105565899094e-02 3.019688471111109732e-04 3.024646178300907542e-04
1.298006548104034541e-01 5.598648665173561884e-02 3.035713243775802275e-04 3.035713243775802275e-04
1.302763923396786649e-01 5.524108825244580107e-02 3.016387767147194659e-04 3.024009264769774710e-04
1.307538735134453067e-01 5.435189281794558513e-02 3.024547969308188228e-04 3.024547969308188228e-04
1.312331047224040703e-01 5.361986650146524647e-02 3.032082095781854416e-04 3.032082095781854416e-04
1.317140923806784103e-01 5.332948193652945618e-02 3.027105078533977702e-04 3.027105078533977702e-04
1.321968429259005318e-01 5.236734664989745047e-02 3.024589816911518411e-04 3.024589816911518411e-04
1.326813628192970440e-01 5.108137094247824916e-02 3.030694877119305148e-04 3.030694877119305148e-04
1.331676585457762241e-01 5.065967410896422829e-02 3.025766076263647353e-04 3.025766076263647353e-04
1.336557366140144198e-01 4.915469416682150677e-02 3.016477032018381158e-04 3.019033684818693791e-04
1.341456035565432303e-01 4.724533578806103251e-02 3.017162540363045207e-04 3.017640406859278183e-04
1.346372659298364916e-01 4.776436430639829228e-02 3.030963201728800022e-04 3.030963201728800022e-04
1.351307303143988725e-01 4.740123299948584279e-02 3.022806687150106516e-04 3.022806687150106516e-04
1.356260033148533606e-01 4.635677600787796449e-02 3.023853964719752717e-04 3.023853964719752717e-04
1.361230915600299962e-01 4.508635933814508778e-02 3.014545777725508762e-04 3.016236027115488504e-04
1.366220017030538580e-01 4.417843308379919287e-02 3.017016341114916447e-04 3.017016341114916447e-04
1.371227404214352408e-01 4.401746076085288895e-02 3.002384874333132022e-04 3.015777747990373500e-04
1.376253144171581955e-01 4.484603472214306746e-02 3.027029682510600753e-04 3.027029682510600753e-04
1.381297304167706519e-01 4.355356089537923414e-02 3.007128448024775562e-04 3.015396576288040882e-04
1.386359951714738747e-01 4.437272912338548203e-02 3.031204159300583375e-04 3.031204159300583375e-04
1.391441154572136130e-01 4.462373151970479290e-02 3.008668126068524693e-04 3.016047890169174157e-04
1.396540980747702776e-01 4.448428503073103418e-02 3.032181627566109868e-04 3.032181627566109868e-04
1.401659498498502576e-01 4.437553999504292856e-02 3.008321065529536440e-04 3.015894065285783807e-04
1.406796776331766252e-01 4.446646177262179173e-02 3.026400283812144955e-04 3.026400283812144955e-04
1.411952883005818116e-01 4.409685194388499041e-02 3.007660136772357762e-04 3.015727952191056310e-04
1.417127887530988950e-01 4.367830301676919186e-02 3.015525566854038988e-04 3.015525566854038988e-04
1.422321859170543323e-01 4.365844136103196049e-02 3.006497368070879992e-04 3.015472005857745981e-04
1.427534867441605237e-01 4.368364804967232728e-02 3.031394613561287144e-04 3.031394613561287144e-04
1.432766982116085719e-01 4.286192849963427892e-02 3.034211439802278671e-04 3.034211439802278671e-04
1.438018273221623178e-01 4.195070100833036414e-02 3.009481282185565870e-04 3.014385078160181411e-04
1.443288811042515718e-01 4.130681786237229425e-02 3.009569267608329076e-04 3.014011721304480479e-04
1.448578666120664826e-01 4.011534971920745207e-02 3.003315697626632460e-04 3.013439682457170338e-04
1.453887909256513788e-01 4.006189904962489251e-02 3.014303683328161711e-04 3.014303683328161711e-04
1.459216611510003037e-01 3.966804569908744665e-02 3.027565873896623000e-04 3.027565873896623000e-04
1.464564844201516891e-01 3.715711199638299655e-02 2.980687485925016464e-04 3.012191389528389037e-04
1.469932678912840018e-01 3.792877514181141468e-02 3.031006068760539623e-04 3.031006068760539623e-04
1.475320187488109724e-01 3.736438074810459475e-02 3.007881712933150567e-04 3.011960075595740546e-04
1.480727442034786845e-01 3.698225681310159801e-02 3.017376692125925690e-04 3.017376692125925690e-04
1.486154514924614700e-01 3.667536538232381987e-02 3.044778532299458897e-04 3.044778532299458897e-04
1.491601478794589986e-01 3.565224073723344267e-02 3.017153886040981536e-04 3.017153886040981536e-04
1.497068406547930608e-01 3.517108288363223617e-02 3.007393914352084197e-04 3.010960590821697581e-04
1.502555371355058789e-01 3.498343028546625766e-02 2.991238845350174314e-04 3.011043838949070835e-04
1.508062446654575284e-01 3.549276621665332226e-02 3.021454378629972993e-04 3.021454378629972993e-04
1.513589706154244985e-01 3.539440556385084480e-02 3.035826617547302182e-04 3.035826617547302182e-04
1.519137223831977801e-01 3.621414374835923294e-02 3.024152205997678879e-04 3.024152205997678879e-04
1.524705073936827027e-01 3.495947464188479958e-02 2.998080908130253803e-04 3.010962706744314279e-04
1.530293330989978273e-01 3.620381829396916024e-02 3.019607183278312881e-04 3.019607183278312881e-04
1.535902069785748392e-01 3.503601828982162020e-02 2.986144790852100317e-04 3.011119855064558581e-04
1.541531365392581898e-01 3.610266288652475009e-02 3.025091386122176376e-04 3.025091386122176376e-04
1.547181293154064330e-01 3.559216482068380122e-02 3.013148991194374948e-04 3.013148991194374948e-04
1.552851928689923944e-01 3.541737372555398694e-02 3.005251794995759560e-04 3.011089362696589881e-04
