# Q scale_from_stat scale_from_total
# # scale_from_stat = I/sigma_stat^2
# # scale_from_total = I/sigma_total^2
1.388339285936282183e-02 8.213867721168809339e+02 8.213867721168809339e+02
1.393427743330057263e-02 8.274890598270402506e+02 8.274890598270402506e+02
1.398534850630891481e-02 8.347346914986708271e+02 8.347346914986708271e+02
1.403660676193297513e-02 8.431511359153319063e+02 8.431511359153319063e+02
1.408805288622320094e-02 8.526638783107065365e+02 8.526638783107065365e+02
1.413968756774447791e-02 8.631193327997564211e+02 8.631193327997564211e+02
1.419151149758540731e-02 8.743296530163300986e+02 8.743296530163300986e+02
1.424352536936750006e-02 8.861338965160908856e+02 8.861338965160908856e+02
1.429572987925451302e-02 8.984314443365617535e+02 8.984314443365617535e+02
1.434812572596171586e-02 9.111544008338194089e+02 9.111544008338194089e+02
1.440071361076528979e-02 9.242050810055116017e+02 9.242050810055116017e+02
1.445349423751166734e-02 9.374369568878503287e+02 9.374369568878503287e+02
1.450646831262699700e-02 9.507328675185533484e+02 9.507328675185533484e+02
1.455963654512657662e-02 9.641176791485924014e+02 9.641176791485924014e+02
1.461299964662432331e-02 9.777451362002718724e+02 9.777451362002718724e+02
1.466655833134234733e-02 9.916831797045772419e+02 9.916831797045772419e+02
1.472031331612045323e-02 1.005657569356849308e+03 1.005657569356849308e+03
1.477426532042579524e-02 1.019021903075562363e+03 1.019021903075562363e+03
1.482841506636244089e-02 1.031025305113708328e+03 1.031025305113708328e+03
1.488276327868110448e-02 1.041162111144250503e+03 1.041162111144250503e+03
1.493731068478878175e-02 1.049363056901218215e+03 1.049363056901218215e+03
1.499205801475854589e-02 1.056002832219626498e+03 1.056002832219626498e+03
1.504700600133925675e-02 1.061806609450446103e+03 1.061806609450446103e+03
1.510215537996543837e-02 1.067663405453983160e+03 1.067663405453983160e+03
1.515750688876705068e-02 1.074366160445144942e+03 1.074366160445144942e+03
1.521306126857943121e-02 1.082426542967057685e+03 1.082426542967057685e+03
1.526881926295315522e-02 1.092078253414219034e+03 1.092078253414219034e+03
1.532478161816404512e-02 1.103373335594839091e+03 1.103373335594839091e+03
1.538094908322309648e-02 1.116218065020837230e+03 1.116218065020837230e+03
1.543732240988656725e-02 1.130370567742146250e+03 1.130370567742146250e+03
1.549390235266597318e-02 1.145515352450158844e+03 1.145515352450158844e+03
1.555068966883825336e-02 1.161393734796346735e+03 1.161393734796346735e+03
1.560768511845584371e-02 1.177865154910693263e+03 1.177865154910693263e+03
1.566488946435690491e-02 1.194862669896154557e+03 1.194862669896154557e+03
1.572230347217547577e-02 1.212301146627682783e+03 1.212301146627682783e+03
1.577992791035178616e-02 1.230006722609351300e+03 1.230006722609351300e+03
1.583776355014247100e-02 1.247769960371998195e+03 1.247769960371998195e+03
1.589581116563095961e-02 1.265570091694834673e+03 1.265570091694834673e+03
1.595407153373777989e-02 1.283728871580737859e+03 1.283728871580737859e+03
1.601254543423100488e-02 1.302638915458746396e+03 1.302638915458746396e+03
1.607123364973664370e-02 1.322186715237556200e+03 1.322186715237556200e+03
1.613013696574916098e-02 1.341489337137687244e+03 1.341489337137687244e+03
1.618925617064194758e-02 1.359274717688002738e+03 1.359274717688002738e+03
1.624859205567791634e-02 1.374520100550881352e+03 1.374520100550881352e+03
1.630814541502003875e-02 1.386836920052687674e+03 1.386836920052687674e+03
1.636791704574203782e-02 1.396556965703223568e+03 1.396556965703223568e+03
1.642790774783899413e-02 1.404661290325723940e+03 1.404661290325723940e+03
1.648811832423810464e-02 1.412507179620267607e+03 1.412507179620267607e+03
1.654854958080938937e-02 1.421376710691604103e+03 1.421376710691604103e+03
1.660920232637650221e-02 1.432127500283542076e+03 1.432127500283542076e+03
1.667007737272756251e-02 1.445148032107241761e+03 1.445148032107241761e+03
1.673117553462597287e-02 1.460504504466874778e+03 1.460504504466874778e+03
1.679249762982139293e-02 1.478055169157560158e+03 1.478055169157560158e+03
1.685404447906061962e-02 1.497463931721455083e+03 1.497463931721455083e+03
1.691581690609862687e-02 1.518235495948659263e+03 1.518235495948659263e+03
1.697781573770954303e-02 1.539893409004986779e+03 1.539893409004986779e+03
1.704004180369776342e-02 1.562191075565537631e+03 1.562191075565537631e+03
1.710249593690900405e-02 1.585109303242224314e+03 1.585109303242224314e+03
1.716517897324150790e-02 1.608629111203705406e+03 1.608629111203705406e+03
1.722809175165716453e-02 1.632538670999212400e+03 1.632538670999212400e+03
1.729123511419282042e-02 1.656482996705823098e+03 1.656482996705823098e+03
1.735460990597146105e-02 1.680301549565339656e+03 1.680301549565339656e+03
1.741821697521360110e-02 1.704445750785667769e+03 1.704445750785667769e+03
1.748205717324857397e-02 1.729857467668703521e+03 1.729857467668703521e+03
1.754613135452598102e-02 1.756980025489762056e+03 1.756980025489762056e+03
1.761044037662706785e-02 1.784822599044931849e+03 1.784822599044931849e+03
1.767498510027627409e-02 1.811294007361540025e+03 1.811294007361540025e+03
1.773976638935267913e-02 1.834447603696719852e+03 1.834447603696719852e+03
1.780478511090162475e-02 1.853288249128448342e+03 1.853288249128448342e+03
1.787004213514627529e-02 1.867911064252698225e+03 1.867911064252698225e+03
1.793553833549930629e-02 1.879531586947926371e+03 1.879531586947926371e+03
1.800127458857454787e-02 1.890210952757728592e+03 1.890210952757728592e+03
1.806725177419877398e-02 1.902050959905822083e+03 1.902050959905822083e+03
1.813347077542340133e-02 1.916504530325901214e+03 1.916504530325901214e+03
1.819993247853640694e-02 1.934248536665824304e+03 1.934248536665824304e+03
1.826663777307408962e-02 1.955369756057697714e+03 1.955369756057697714e+03
1.833358755183306030e-02 1.979622771056464217e+03 1.979622771056464217e+03
1.840078271088212147e-02 2.006563307912261280e+03 2.006563307912261280e+03
1.846822414957432698e-02 2.035460023294620441e+03 2.035460023294620441e+03
1.853591277055894465e-02 2.065433994604893087e+03 2.065433994604893087e+03
1.860384947979362019e-02 2.095993026645226564e+03 2.095993026645226564e+03
1.867203518655642658e-02 2.127196673920465855e+03 2.127196673920465855e+03
1.874047080345809732e-02 2.159185618747049375e+03 2.159185618747049375e+03
1.880915724645417647e-02 2.191784345547458543e+03 2.191784345547458543e+03
1.887809543485735597e-02 2.224459050567243139e+03 2.224459050567243139e+03
1.894728629134969158e-02 2.256660885527493519e+03 2.256660885527493519e+03
1.901673074199503391e-02 2.288773438090948730e+03 2.288773438090948730e+03
1.908642971625137963e-02 2.322579861760068525e+03 2.322579861760068525e+03
1.915638414698329559e-02 2.359751398109831371e+03 2.359751398109831371e+03
1.922659497047446431e-02 2.399634145269014880e+03 2.399634145269014880e+03
1.929706312644013586e-02 2.439092125276186380e+03 2.439092125276186380e+03
1.936778955803979477e-02 2.474523383913008274e+03 2.474523383913008274e+03
1.943877521188969171e-02 2.503702779718977581e+03 2.503702779718977581e+03
1.951002103807560062e-02 2.526220988886297619e+03 2.526220988886297619e+03
1.958152799016545098e-02 2.543402335503813902e+03 2.543402335503813902e+03
1.965329702522217170e-02 2.558173062048921565e+03 2.558173062048921565e+03
1.972532910381642399e-02 2.574054602436089226e+03 2.574054602436089226e+03
1.979762519003952850e-02 2.593618264259373518e+03 2.593618264259373518e+03
1.987018625151630580e-02 2.617983870870462397e+03 2.617983870870462397e+03
1.994301325941807979e-02 2.647310228922090118e+03 2.647310228922090118e+03
2.001610718847563267e-02 2.681198836379740897e+03 2.681198836379740897e+03
2.008946901699228821e-02 2.718969530897898949e+03 2.718969530897898949e+03
2.016309972685700197e-02 2.759655179544356997e+03 2.759655179544356997e+03
2.023700030355742724e-02 2.801796792970143088e+03 2.801796792970143088e+03
2.031117173619323424e-02 2.844246153084865455e+03 2.844246153084865455e+03
2.038561501748924892e-02 2.887117601038229168e+03 2.887117601038229168e+03
2.046033114380881035e-02 2.930992113288823475e+03 2.930992113288823475e+03
2.053532111516699274e-02 2.975845470774552723e+03 2.975845470774552723e+03
2.061058593524412938e-02 3.020993481639279253e+03 3.020993481639279253e+03
2.068612661139916653e-02 3.065221844685516771e+03 3.065221844685516771e+03
2.076194415468318039e-02 3.108235545896359326e+03 3.108235545896359326e+03
2.083803957985282465e-02 3.152747925594622302e+03 3.152747925594622302e+03
2.091441390538404527e-02 3.202818748489578411e+03 3.202818748489578411e+03
2.099106815348562166e-02 3.259275514086438761e+03 3.259275514086438761e+03
2.106800335011288841e-02 3.317934429169193209e+03 3.317934429169193209e+03
2.114522052498139446e-02 3.372375570498365960e+03 3.372375570498365960e+03
2.122272071158079823e-02 3.417981439571451119e+03 3.417981439571451119e+03
2.130050494718862403e-02 3.453315085721094420e+03 3.453315085721094420e+03
2.137857427288417794e-02 3.479479493267228008e+03 3.479479493267228008e+03
2.145692973356241179e-02 3.500355552941317455e+03 3.500355552941317455e+03
2.153557237794801946e-02 3.521736577047590799e+03 3.521736577047590799e+03
2.161450325860940491e-02 3.548238053049597966e+03 3.548238053049597966e+03
2.169372343197277161e-02 3.581901423064230130e+03 3.581901423064230130e+03
2.177323395833630215e-02 3.622984785143081353e+03 3.622984785143081353e+03
2.185303590188425460e-02 3.670735675145186633e+03 3.670735675145186633e+03
2.193313033070132950e-02 3.724154994584209817e+03 3.724154994584209817e+03
2.201351831678689461e-02 3.782014138076447125e+03 3.782014138076447125e+03
2.209420093606936225e-02 3.842072143918185247e+03 3.842072143918185247e+03
2.217517926842050083e-02 3.901976716344858232e+03 3.901976716344858232e+03
2.225645439767003769e-02 3.961455757245790664e+03 3.961455757245790664e+03
2.233802741162005737e-02 4.021986155619793408e+03 4.021986155619793408e+03
2.241989940205961832e-02 4.084231897346480309e+03 4.084231897346480309e+03
2.250207146477926218e-02 4.147326173162729901e+03 4.147326173162729901e+03
2.258454469958583177e-02 4.209215895444278431e+03 4.209215895444278431e+03
2.266732021031709482e-02 4.267859020684263669e+03 4.267859020684263669e+03
2.275039910485655154e-02 4.326069470859790272e+03 4.326069470859790272e+03
2.283378249514819019e-02 4.392015235490922350e+03 4.392015235490922350e+03
2.291747149721149596e-02 4.470494644253474689e+03 4.470494644253474689e+03
2.300146723115629316e-02 4.556990306543481893e+03 4.556990306543481893e+03
2.308577082119779578e-02 4.640777726140395316e+03 4.640777726140395316e+03
2.317038339567154687e-02 4.712470972438093668e+03 4.712470972438093668e+03
2.325530608704867372e-02 4.768581632921905111e+03 4.768581632921905111e+03
2.334054003195094179e-02 4.809604200718234097e+03 4.809604200718234097e+03
2.342608637116601333e-02 4.839956955698205093e+03 4.839956955698205093e+03
2.351194624966263316e-02 4.868806807607170413e+03 4.868806807607170413e+03
2.359812081660608157e-02 4.904596051505953255e+03 4.904596051505953255e+03
2.368461122537347113e-02 4.951241187904139224e+03 4.951241187904139224e+03
2.377141863356922735e-02 5.009189156981915403e+03 5.009189156981915403e+03
2.385854420304047568e-02 5.077009942915930878e+03 5.077009942915930878e+03
2.394598909989275812e-02 5.153083569649657875e+03 5.153083569649657875e+03
2.403375449450552773e-02 5.235873015172080159e+03 5.235873015172080159e+03
2.412184156154786180e-02 5.322480318605054890e+03 5.322480318605054890e+03
2.421025147999409516e-02 5.408405109473711491e+03 5.408405109473711491e+03
2.429898543313973799e-02 5.491843797383634410e+03 5.491843797383634410e+03
2.438804460861722714e-02 5.575771618790473440e+03 5.575771618790473440e+03
2.447743019841185780e-02 5.662556931868606625e+03 5.662556931868606625e+03
2.456714339887763887e-02 5.751575950072289743e+03 5.751575950072289743e+03
2.465718541075346409e-02 5.839809348975522880e+03 5.839809348975522880e+03
2.474755743917907841e-02 5.921957053571652978e+03 5.921957053571652978e+03
2.483826069371122824e-02 5.998554590816805103e+03 5.998554590816805103e+03
2.492929638833988465e-02 6.082990201817454363e+03 6.082990201817454363e+03
2.502066574150438316e-02 6.189207704421829476e+03 6.189207704421829476e+03
2.511236997610988286e-02 6.314984808963071373e+03 6.314984808963071373e+03
2.520441031954363809e-02 6.443567611090026730e+03 6.443567611090026730e+03
2.529678800369147482e-02 6.556773058311167915e+03 6.556773058311167915e+03
2.538950426495418036e-02 6.646337087500366579e+03 6.646337087500366579e+03
2.548256034426418792e-02 6.712180331651071356e+03 6.712180331651071356e+03
2.557595748710211198e-02 6.758021895949655118e+03 6.758021895949655118e+03
2.566969694351343978e-02 6.797106546336412066e+03 6.797106546336412066e+03
2.576377996812517779e-02 6.845068749971751458e+03 6.845068749971751458e+03
2.585820782016279296e-02 6.909588204575643431e+03 6.909588204575643431e+03
2.595298176346696323e-02 6.991757666555420656e+03 6.991757666555420656e+03
2.604810306651054660e-02 7.088758010322172595e+03 7.088758010322172595e+03
2.614357300241545307e-02 7.197703526097860959e+03 7.197703526097860959e+03
2.623939284896983914e-02 7.316543253946912955e+03 7.316543253946912955e+03
2.633556388864510475e-02 7.442298854111605579e+03 7.442298854111605579e+03
2.643208740861311898e-02 7.567532802473930133e+03 7.567532802473930133e+03
2.652896470076332794e-02 7.686291537339229762e+03 7.686291537339229762e+03
2.662619706172022691e-02 7.803009346744266622e+03 7.803009346744266622e+03
2.672378579286057571e-02 7.924197809922561646e+03 7.924197809922561646e+03
2.682173220033090555e-02 8.050476781653193029e+03 8.050476781653193029e+03
2.692003759506486280e-02 8.178008890169078768e+03 8.178008890169078768e+03
2.701870329280093783e-02 8.297125992220840999e+03 8.297125992220840999e+03
2.711773061409996147e-02 8.400535749404361923e+03 8.400535749404361923e+03
2.721712088436282345e-02 8.505757157363761507e+03 8.505757157363761507e+03
2.731687543384811456e-02 8.643931799242112902e+03 8.643931799242112902e+03
2.741699559769009142e-02 8.822867106104111372e+03 8.822867106104111372e+03
2.751748271591644007e-02 9.018731216987840526e+03 9.018731216987840526e+03
2.761833813346626157e-02 9.197770349174834337e+03 9.197770349174834337e+03
2.771956320020795353e-02 9.341090753875925657e+03 9.341090753875925657e+03
2.782115927095746982e-02 9.447874857045168028e+03 9.447874857045168028e+03
2.792312770549630965e-02 9.520454102181145572e+03 9.520454102181145572e+03
2.802546986858980502e-02 9.574077619249654163e+03 9.574077619249654163e+03
2.812818713000524856e-02 9.637474276825470952e+03 9.637474276825470952e+03
2.823128086453040655e-02 9.726119673399416570e+03 9.726119673399416570e+03
2.833475245199180981e-02 9.842899957704014014e+03 9.842899957704014014e+03
2.843860327727324583e-02 9.982538599826919381e+03 9.982538599826919381e+03
2.854283473033432383e-02 1.013931882747466079e+04 1.013931882747466079e+04
2.864744820622895649e-02 1.031010306457654224e+04 1.031010306457654224e+04
2.875244510512421983e-02 1.049279938914545346e+04 1.049279938914545346e+04
2.885782683231896337e-02 1.067770055104177482e+04 1.067770055104177482e+04
2.896359479826268041e-02 1.084992412687978685e+04 1.084992412687978685e+04
2.906975041857427430e-02 1.101283463197340643e+04 1.101283463197340643e+04
2.917629511406118203e-02 1.118157337799441484e+04 1.118157337799441484e+04
2.928323031073825841e-02 1.136081597860161128e+04 1.136081597860161128e+04
2.939055743984693783e-02 1.154636772852709328e+04 1.154636772852709328e+04
2.949827793787426419e-02 1.172440806338304901e+04 1.172440806338304901e+04
2.960639324657229551e-02 1.187165273782179247e+04 1.187165273782179247e+04
2.971490481297728650e-02 1.200077328421721904e+04 1.200077328421721904e+04
2.982381408942910705e-02 1.217084276865600805e+04 1.217084276865600805e+04
2.993312253359056707e-02 1.241688619230493714e+04 1.241688619230493714e+04
3.004283160846710557e-02 1.271117390132141554e+04 1.271117390132141554e+04
3.015294278242624734e-02 1.299407957670290853e+04 1.299407957670290853e+04
3.026345752921732676e-02 1.322357148090781084e+04 1.322357148090781084e+04
3.037437732799107629e-02 1.339656094309742548e+04 1.339656094309742548e+04
3.048570366331961740e-02 1.351616376947437675e+04 1.351616376947437675e+04
3.059743802521620523e-02 1.359285782089803615e+04 1.359285782089803615e+04
3.070958190915522995e-02 1.367453167612080324e+04 1.367453167612080324e+04
3.082213681609211747e-02 1.379505885390000731e+04 1.379505885390000731e+04
3.093510425248358758e-02 1.396048650708767855e+04 1.396048650708767855e+04
3.104848573030771774e-02 1.416280428442063931e+04 1.416280428442063931e+04
3.116228276708421507e-02 1.438938132785060407e+04 1.438938132785060407e+04
3.127649688589462240e-02 1.463501783598957991e+04 1.463501783598957991e+04
3.139112961540287128e-02 1.489892383923696798e+04 1.489892383923696798e+04
3.150618248987564762e-02 1.517344159197187946e+04 1.517344159197187946e+04
3.162165704920295167e-02 1.542882874978200016e+04 1.542882874978200016e+04
3.173755483891860935e-02 1.565818282107413870e+04 1.565818282107413870e+04
3.185387741022115138e-02 1.589123063415406978e+04 1.589123063415406978e+04
3.197062631999440796e-02 1.614463423271409374e+04 1.614463423271409374e+04
3.208780313082845725e-02 1.641408035463645501e+04 1.641408035463645501e+04
3.220540941104039351e-02 1.668461458530272284e+04 1.668461458530272284e+04
3.232344673469550456e-02 1.690924808726890842e+04 1.690924808726890842e+04
3.244191668162819953e-02 1.707197562555196055e+04 1.707197562555196055e+04
3.256082083746323491e-02 1.726563049948715707e+04 1.726563049948715707e+04
3.268016079363690596e-02 1.758709688704570726e+04 1.758709688704570726e+04
3.279993814741825886e-02 1.801926663178123999e+04 1.801926663178123999e+04
3.292015450193064297e-02 1.846428673531133609e+04 1.846428673531133609e+04
3.304081146617306869e-02 1.883210335172158739e+04 1.883210335172158739e+04
3.316191065504175972e-02 1.910970743662265522e+04 1.910970743662265522e+04
3.328345368935167747e-02 1.931024473681449672e+04 1.931024473681449672e+04
3.340544219585837860e-02 1.942945286536288768e+04 1.942945286536288768e+04
3.352787780727969208e-02 1.953081679650269871e+04 1.953081679650269871e+04
3.365076216231761147e-02 1.969198233085591346e+04 1.969198233085591346e+04
3.377409690568010381e-02 1.992414554739291270e+04 1.992414554739291270e+04
3.389788368810330715e-02 2.021862204727249627e+04 2.021862204727249627e+04
3.402212416637351994e-02 2.054757907208894176e+04 2.054757907208894176e+04
3.414682000334943318e-02 2.090140500047894966e+04 2.090140500047894966e+04
3.427197286798423087e-02 2.127905694477280849e+04 2.127905694477280849e+04
3.439758443534814136e-02 2.168428025902153604e+04 2.168428025902153604e+04
3.452365638665074593e-02 2.207103209421434076e+04 2.207103209421434076e+04
3.465019040926350935e-02 2.240044032623453677e+04 2.240044032623453677e+04
3.477718819674225498e-02 2.271831210941177051e+04 2.271831210941177051e+04
3.490465144885002147e-02 2.307328682485118043e+04 2.307328682485118043e+04
3.503258187157969744e-02 2.346129697050017785e+04 2.346129697050017785e+04
3.516098117717689209e-02 2.387120342474494828e+04 2.387120342474494828e+04
3.528985108416272248e-02 2.423397560406042976e+04 2.423397560406042976e+04
3.541919331735705889e-02 2.446123621724937402e+04 2.446123621724937402e+04
3.554900960790142311e-02 2.466078751408519020e+04 2.466078751408519020e+04
3.567930169328224072e-02 2.504788552240033096e+04 2.504788552240033096e+04
3.581007131735397531e-02 2.566163118740394566e+04 2.566163118740394566e+04
3.594132023036267221e-02 2.635307004427336506e+04 2.635307004427336506e+04
3.607305018896921067e-02 2.694495340335743458e+04 2.694495340335743458e+04
3.620526295627295166e-02 2.738447453268456957e+04 2.738447453268456957e+04
3.633796030183511494e-02 2.771720810060951771e+04 2.771720810060951771e+04
3.647114400170274606e-02 2.792164080363461835e+04 2.792164080363461835e+04
3.660481583843229469e-02 2.804487117501038665e+04 2.804487117501038665e+04
3.673897760111358851e-02 2.825283827491325428e+04 2.825283827491325428e+04
3.687363108539358503e-02 2.857492500779522379e+04 2.857492500779522379e+04
3.700877809350066466e-02 2.900263809277427572e+04 2.900263809277427572e+04
3.714442043426857687e-02 2.948345092732388730e+04 2.948345092732388730e+04
3.728055992316071238e-02 2.999410065188574663e+04 2.999410065188574663e+04
3.741719838229443096e-02 3.052993733582604909e+04 3.052993733582604909e+04
3.755433764046527123e-02 3.111712692783037710e+04 3.111712692783037710e+04
3.769197953317168781e-02 3.170959011443849886e+04 3.170959011443849886e+04
3.783012590263946928e-02 3.219891092313338959e+04 3.219891092313338959e+04
3.796877859784643372e-02 3.262888302936348191e+04 3.262888302936348191e+04
3.810793947454706176e-02 3.311641254486296384e+04 3.311641254486296384e+04
3.824761039529754603e-02 3.367028020386370190e+04 3.367028020386370190e+04
3.838779322948056988e-02 3.427850803154735331e+04 3.427850803154735331e+04
3.852848985333039156e-02 3.487553026963374577e+04 3.487553026963374577e+04
3.866970214995783112e-02 3.524929806767935952e+04 3.524929806767935952e+04
3.881143200937568760e-02 3.543679300736865844e+04 3.543679300736865844e+04
3.895368132852386478e-02 3.584314463755417819e+04 3.584314463755417819e+04
3.909645201129487851e-02 3.667119828834988584e+04 3.667119828834988584e+04
3.923974596855913516e-02 3.772309279838677321e+04 3.772309279838677321e+04
3.938356511819078587e-02 3.867833081872504408e+04 3.867833081872504408e+04
3.952791138509320623e-02 3.936911582306047058e+04 3.936911582306047058e+04
3.967278670122486445e-02 3.990200506157252676e+04 3.990200506157252676e+04
3.981819300562499525e-02 4.027314700211963645e+04 4.027314700211963645e+04
3.996413224443980117e-02 4.043659915873218415e+04 4.043659915873218415e+04
4.011060637094835540e-02 4.068393846961840609e+04 4.068393846961840609e+04
4.025761734558879618e-02 4.112676370104704256e+04 4.112676370104704256e+04
4.040516713598443083e-02 4.173996059164973849e+04 4.173996059164973849e+04
4.055325771697030485e-02 4.244951109874793474e+04 4.244951109874793474e+04
4.070189107061945866e-02 4.318617915899784566e+04 4.318617915899784566e+04
4.085106918626955907e-02 4.394623917139266996e+04 4.394623917139266996e+04
4.100079406054933651e-02 4.477202610953885596e+04 4.477202610953885596e+04
4.115106769740558418e-02 4.567298650857002212e+04 4.567298650857002212e+04
4.130189210812978962e-02 4.643250332946713024e+04 4.643250332946713024e+04
4.145326931138514082e-02 4.701788082195774041e+04 4.701788082195774041e+04
4.160520133323340058e-02 4.766689010074280668e+04 4.766689010074280668e+04
4.175769020716223884e-02 4.845086616493864130e+04 4.845086616493864130e+04
4.191073797411230817e-02 4.932669291225436609e+04 4.932669291225436609e+04
4.206434668250463860e-02 5.028701440041120077e+04 5.028701440041120077e+04
4.221851838826787273e-02 5.098111165090450959e+04 5.098111165090450959e+04
4.237325515486605604e-02 5.117878060477352119e+04 5.117878060477352119e+04
4.252855905332606629e-02 5.150120268490298622e+04 5.150120268490298622e+04
4.268443216226539688e-02 5.252971891898687318e+04 5.252971891898687318e+04
4.284087656791998877e-02 5.408243204800436069e+04 5.408243204800436069e+04
4.299789436417202765e-02 5.561644374738551414e+04 5.561644374738551414e+04
4.315548765257816444e-02 5.671041026780794346e+04 5.671041026780794346e+04
4.331365854239753455e-02 5.752181682546967204e+04 5.752181682546967204e+04
4.347240915062002692e-02 5.818765736767081398e+04 5.818765736767081398e+04
4.363174160199448370e-02 5.846897656613927393e+04 5.846897656613927393e+04
4.379165802905735788e-02 5.871540926179048984e+04 5.871540926179048984e+04
4.395216057216110722e-02 5.932048363930930645e+04 5.932048363930930645e+04
4.411325137950294906e-02 6.017802293571939663e+04 6.017802293571939663e+04
4.427493260715336526e-02 6.123226562589487730e+04 6.123226562589487730e+04
4.443720641908531499e-02 6.229638553449099709e+04 6.229638553449099709e+04
4.460007498720295477e-02 6.338026948304785037e+04 6.338026948304785037e+04
4.476354049137080959e-02 6.450641687132017978e+04 6.450641687132017978e+04
4.492760511944279833e-02 6.583502918196441897e+04 6.583502918196441897e+04
4.509227106729175177e-02 6.705373641343969211e+04 6.705373641343969211e+04
4.525754053883863232e-02 6.788538870598498033e+04 6.788538870598498033e+04
4.542341574608214916e-02 6.871536724310280988e+04 6.871536724310280988e+04
4.558989890912812371e-02 6.980794926310675510e+04 6.980794926310675510e+04
4.575699225621954885e-02 7.103955079605896026e+04 7.103955079605896026e+04
4.592469802376616950e-02 7.250243648638426384e+04 7.250243648638426384e+04
4.609301845637453487e-02 7.381417549682311073e+04 7.381417549682311073e+04
4.626195580687785663e-02 7.418179448002132995e+04 7.418179448002132995e+04
4.643151233636642894e-02 7.425808725751526072e+04 7.425808725751526072e+04
4.660169031421771552e-02 7.536453131421757280e+04 7.536453131421757280e+04
4.677249201812681834e-02 7.756389589766827703e+04 7.756389589766827703e+04
4.694391973413675201e-02 7.997840014376232284e+04 7.997840014376232284e+04
4.711597575666935656e-02 8.175442207594387583e+04 8.175442207594387583e+04
4.728866238855578691e-02 8.293214449390534719e+04 8.293214449390534719e+04
4.746198194106746038e-02 8.404041124590512482e+04 8.404041124590512482e+04
4.763593673394675432e-02 8.465212484626936202e+04 8.465212484626936202e+04
4.781052909543841156e-02 8.482933329832021263e+04 8.482933329832021263e+04
4.798576136232043238e-02 8.562211029421270359e+04 8.562211029421270359e+04
4.816163587993550071e-02 8.679650839795827051e+04 8.679650839795827051e+04
4.833815500222216066e-02 8.835018989252354368e+04 8.835018989252354368e+04
4.851532109174661045e-02 8.990341554113822349e+04 8.990341554113822349e+04
4.869313651973414259e-02 9.144964548994021607e+04 9.144964548994021607e+04
4.887160366610092399e-02 9.296598959683340217e+04 9.296598959683340217e+04
4.905072491948588020e-02 9.481831107268777851e+04 9.481831107268777851e+04
4.923050267728249635e-02 9.678001602157726302e+04 9.678001602157726302e+04
4.941093934567119400e-02 9.807051684065406153e+04 9.807051684065406153e+04
4.959203733965131256e-02 9.908943637425066845e+04 9.908943637425066845e+04
4.977379908307356937e-02 1.005596206835759222e+05 1.005596206835759222e+05
4.995622700867227012e-02 1.022930429765492881e+05 1.022930429765492881e+05
5.013932355809819219e-02 1.043674118616482447e+05 1.043674118616482447e+05
5.032309118195104486e-02 1.066898633787703293e+05 1.066898633787703293e+05
5.050753233981239432e-02 1.076898736358555616e+05 1.076898736358555616e+05
5.069264950027834588e-02 1.073731850486826734e+05 1.073731850486826734e+05
5.087844514099291310e-02 1.082408836949054821e+05 1.082408836949054821e+05
5.106492174868097755e-02 1.111675723905166087e+05 1.111675723905166087e+05
5.125208181918165101e-02 1.148464733059569699e+05 1.148464733059569699e+05
5.143992785748150581e-02 1.178006628497942729e+05 1.178006628497942729e+05
5.162846237774838115e-02 1.194796010993309901e+05 1.194796010993309901e+05
5.181768790336485631e-02 1.211258378097762325e+05 1.211258378097762325e+05
5.200760696696209162e-02 1.224729063197787618e+05 1.224729063197787618e+05
5.219822211045355848e-02 1.225918981652220682e+05 1.225918981652220682e+05
5.238953588506934517e-02 1.234719097289248311e+05 1.234719097289248311e+05
5.258155085139008811e-02 1.251082604852065269e+05 1.251082604852065269e+05
5.277426957938138874e-02 1.273105719165179326e+05 1.273105719165179326e+05
5.296769464842795289e-02 1.296248956238176470e+05 1.296248956238176470e+05
5.316182864736845176e-02 1.318004157549413503e+05 1.318004157549413503e+05
5.335667417452997358e-02 1.338928434986187494e+05 1.338928434986187494e+05
5.355223383776287760e-02 1.362880782241153356e+05 1.362880782241153356e+05
5.374851025447549557e-02 1.393328111876740295e+05 1.393328111876740295e+05
5.394550605166950619e-02 1.415312305312984681e+05 1.415312305312984681e+05
5.414322386597484466e-02 1.427742896663815191e+05 1.427742896663815191e+05
5.434166634368512577e-02 1.446348347801531781e+05 1.446348347801531781e+05
5.454083614079282410e-02 1.471256977794180566e+05 1.471256977794180566e+05
5.474073592302518276e-02 1.498751742557631806e+05 1.498751742557631806e+05
5.494136836587963646e-02 1.535798416977927845e+05 1.535798416977927845e+05
5.514273615465975498e-02 1.561297020542424289e+05 1.561297020542424289e+05
5.534484198451094378e-02 1.555355416755684128e+05 1.555355416755684128e+05
5.554768856045688014e-02 1.555809979233474878e+05 1.555809979233474878e+05
5.575127859743544967e-02 1.590928924380633689e+05 1.590928924380633689e+05
5.595561482033518247e-02 1.645081515976596856e+05 1.645081515976596856e+05
5.616069996403175862e-02 1.693956585538384679e+05 1.693956585538384679e+05
5.636653677342438190e-02 1.719073729938718025e+05 1.719073729938718025e+05
5.657312800347287507e-02 1.740362092083683237e+05 1.740362092083683237e+05
5.678047641923431033e-02 1.766323201540459995e+05 1.766323201540459995e+05
5.698858479590014625e-02 1.770907173174083873e+05 1.770907173174083873e+05
