# Q counts scale_i
# # counts ~ Poisson(I_sys*scale_i)
1.398534850630891481e-02 2.002230000000000000e+05 6.812398193493363578e+02
1.403660676193297513e-02 2.000670000000000000e+05 6.834128585582329833e+02
1.408805288622320094e-02 1.998390000000000000e+05 6.865472031221551106e+02
1.413968756774447791e-02 1.996130000000000000e+05 6.905083158193351665e+02
1.419151149758540731e-02 2.005390000000000000e+05 6.951387609039705922e+02
1.424352536936750006e-02 2.010700000000000000e+05 7.003070444133450110e+02
1.429572987925451302e-02 1.998190000000000000e+05 7.059328766686353447e+02
1.434812572596171586e-02 2.006620000000000000e+05 7.119639622971502604e+02
1.440071361076528979e-02 2.002200000000000000e+05 7.183265246910290216e+02
1.445349423751166734e-02 2.004620000000000000e+05 7.249110169421662704e+02
1.450646831262699700e-02 2.005480000000000000e+05 7.316330201094137919e+02
1.455963654512657662e-02 1.992560000000000000e+05 7.385187209441410232e+02
1.461299964662432331e-02 1.997140000000000000e+05 7.456922698546230777e+02
1.466655833134234733e-02 1.998930000000000000e+05 7.532107443749376898e+02
1.472031331612045323e-02 2.003540000000000000e+05 7.608717356540338415e+02
1.477426532042579524e-02 1.998340000000000000e+05 7.681955567799849405e+02
1.482841506636244089e-02 2.004350000000000000e+05 7.746305273081381984e+02
1.488276327868110448e-02 1.997900000000000000e+05 7.798148115846598785e+02
1.493731068478878175e-02 1.998090000000000000e+05 7.837150965913890559e+02
1.499205801475854589e-02 2.001600000000000000e+05 7.866269930233800096e+02
1.504700600133925675e-02 1.999710000000000000e+05 7.891015781189879590e+02
1.510215537996543837e-02 1.998980000000000000e+05 7.918050199373752776e+02
1.515750688876705068e-02 1.997200000000000000e+05 7.953264838713182598e+02
1.521306126857943121e-02 1.999960000000000000e+05 8.000435371222695267e+02
1.526881926295315522e-02 2.011870000000000000e+05 8.061274688688013157e+02
1.532478161816404512e-02 2.009310000000000000e+05 8.136163503655201339e+02
1.538094908322309648e-02 1.999150000000000000e+05 8.224424295369635729e+02
1.543732240988656725e-02 1.994120000000000000e+05 8.324307344521405412e+02
1.549390235266597318e-02 2.002010000000000000e+05 8.433538917101412835e+02
1.555068966883825336e-02 1.996040000000000000e+05 8.550276742289228196e+02
1.560768511845584371e-02 2.001500000000000000e+05 8.673555944942336282e+02
1.566488946435690491e-02 1.994590000000000000e+05 8.802958266542819956e+02
1.572230347217547577e-02 2.001250000000000000e+05 8.937934415389232754e+02
1.577992791035178616e-02 1.992450000000000000e+05 9.077281458961640510e+02
1.583776355014247100e-02 2.001290000000000000e+05 9.219529934967742975e+02
1.589581116563095961e-02 1.999550000000000000e+05 9.364598075027917048e+02
1.595407153373777989e-02 1.998800000000000000e+05 9.514940168636856015e+02
1.601254543423100488e-02 1.999420000000000000e+05 9.673552933634426836e+02
1.607123364973664370e-02 1.997400000000000000e+05 9.839692503342206464e+02
1.613013696574916098e-02 1.994840000000000000e+05 1.000687230270744976e+03
1.618925617064194758e-02 1.997150000000000000e+05 1.016563128958963716e+03
1.624859205567791634e-02 1.997750000000000000e+05 1.030826695373649954e+03
1.630814541502003875e-02 1.998470000000000000e+05 1.043173802365748998e+03
1.636791704574203782e-02 1.995670000000000000e+05 1.053837497345023394e+03
1.642790774783899413e-02 1.995890000000000000e+05 1.063542835417174501e+03
1.648811832423810464e-02 1.996510000000000000e+05 1.073308779724363831e+03
1.654854958080938937e-02 1.995120000000000000e+05 1.084110782562772556e+03
1.660920232637650221e-02 2.001090000000000000e+05 1.096614255303196614e+03
1.667007737272756251e-02 2.000530000000000000e+05 1.111135388911890459e+03
1.673117553462597287e-02 2.003980000000000000e+05 1.127748007039109552e+03
1.679249762982139293e-02 2.001570000000000000e+05 1.146367200605980088e+03
1.685404447906061962e-02 2.002750000000000000e+05 1.166756235263557755e+03
1.691581690609862687e-02 1.993510000000000000e+05 1.188550209392476745e+03
1.697781573770954303e-02 2.000310000000000000e+05 1.211392570108533391e+03
1.704004180369776342e-02 2.004130000000000000e+05 1.235101635741517612e+03
1.710249593690900405e-02 1.999730000000000000e+05 1.259672691519145474e+03
1.716517897324150790e-02 2.008200000000000000e+05 1.285100920467684091e+03
1.722809175165716453e-02 2.004130000000000000e+05 1.311226291829861793e+03
1.729123511419282042e-02 1.996450000000000000e+05 1.337769386760672433e+03
1.735460990597146105e-02 1.998280000000000000e+05 1.364602089194114114e+03
1.741821697521360110e-02 1.997400000000000000e+05 1.392092703929949039e+03
1.748205717324857397e-02 1.998130000000000000e+05 1.421020423872123501e+03
1.754613135452598102e-02 1.999640000000000000e+05 1.451770374493325789e+03
1.761044037662706785e-02 1.996050000000000000e+05 1.483544520080821940e+03
1.767498510027627409e-02 2.003920000000000000e+05 1.514605267854315343e+03
1.773976638935267913e-02 2.000160000000000000e+05 1.543293922481426989e+03
1.780478511090162475e-02 2.001360000000000000e+05 1.568715793718329451e+03
1.787004213514627529e-02 2.000620000000000000e+05 1.590881881065564130e+03
1.793553833549930629e-02 2.002870000000000000e+05 1.610763098297619081e+03
1.800127458857454787e-02 2.002510000000000000e+05 1.630083646432351998e+03
1.806725177419877398e-02 2.001050000000000000e+05 1.650646411728464727e+03
1.813347077542340133e-02 1.998190000000000000e+05 1.673733221402357685e+03
1.819993247853640694e-02 2.004490000000000000e+05 1.699976234805205877e+03
1.826663777307408962e-02 1.999890000000000000e+05 1.729501348247631768e+03
1.833358755183306030e-02 1.999830000000000000e+05 1.762141288520926992e+03
1.840078271088212147e-02 1.996270000000000000e+05 1.797545499348903149e+03
1.846822414957432698e-02 2.006110000000000000e+05 1.835094673204398077e+03
1.853591277055894465e-02 2.013110000000000000e+05 1.874018763901007333e+03
1.860384947979362019e-02 1.990450000000000000e+05 1.913880284008526360e+03
1.867203518655642658e-02 2.003390000000000000e+05 1.954736899313924596e+03
1.874047080345809732e-02 2.006170000000000000e+05 1.996722157422177816e+03
1.880915724645417647e-02 1.997510000000000000e+05 2.039678084606008952e+03
1.887809543485735597e-02 2.004180000000000000e+05 2.083106502267087762e+03
1.894728629134969158e-02 2.004850000000000000e+05 2.126481941074695897e+03
1.901673074199503391e-02 2.000410000000000000e+05 2.170149563962060711e+03
1.908642971625137963e-02 1.998190000000000000e+05 2.215798138942432615e+03
1.915638414698329559e-02 2.006310000000000000e+05 2.265050081736149423e+03
1.922659497047446431e-02 1.998050000000000000e+05 2.317320616405966121e+03
1.929706312644013586e-02 1.995550000000000000e+05 2.369597383093892404e+03
1.936778955803979477e-02 1.998850000000000000e+05 2.418338978219387627e+03
1.943877521188969171e-02 1.997680000000000000e+05 2.461273884407656624e+03
1.951002103807560062e-02 1.998920000000000000e+05 2.497875179008868599e+03
1.958152799016545098e-02 1.995070000000000000e+05 2.529331487235148415e+03
1.965329702522217170e-02 2.011100000000000000e+05 2.558464643576759045e+03
1.972532910381642399e-02 1.996990000000000000e+05 2.588761750283340007e+03
1.979762519003952850e-02 1.999160000000000000e+05 2.622827716717141811e+03
1.987018625151630580e-02 1.997090000000000000e+05 2.661847569866301455e+03
1.994301325941807979e-02 1.996790000000000000e+05 2.706046799962644400e+03
2.001610718847563267e-02 2.007150000000000000e+05 2.755079529565049143e+03
2.008946901699228821e-02 2.001640000000000000e+05 2.808298148265499094e+03
2.016309972685700197e-02 2.011350000000000000e+05 2.864740535202245610e+03
2.023700030355742724e-02 2.001190000000000000e+05 2.922909283217018583e+03
2.031117173619323424e-02 1.994170000000000000e+05 2.981601276886419328e+03
2.038561501748924892e-02 2.000350000000000000e+05 3.040919071223219817e+03
2.046033114380881035e-02 1.998540000000000000e+05 3.101460538618233841e+03
2.053532111516699274e-02 2.007300000000000000e+05 3.163190658104397698e+03
2.061058593524412938e-02 1.992700000000000000e+05 3.225368263890036815e+03
2.068612661139916653e-02 1.997980000000000000e+05 3.286670147618396186e+03
2.076194415468318039e-02 2.000100000000000000e+05 3.346740480448398102e+03
2.083803957985282465e-02 2.000590000000000000e+05 3.408470769342888161e+03
2.091441390538404527e-02 2.003840000000000000e+05 3.476260587004025183e+03
2.099106815348562166e-02 1.999660000000000000e+05 3.551053866886105880e+03
2.106800335011288841e-02 2.002750000000000000e+05 3.628323512785932962e+03
2.114522052498139446e-02 2.002490000000000000e+05 3.701018027863828593e+03
2.122272071158079823e-02 2.006410000000000000e+05 3.763971757720652477e+03
2.130050494718862403e-02 1.996910000000000000e+05 3.815468688723170544e+03
2.137857427288417794e-02 2.003860000000000000e+05 3.856594572505232918e+03
2.145692973356241179e-02 1.998340000000000000e+05 3.891546594957502293e+03
2.153557237794801946e-02 1.998080000000000000e+05 3.926712109618865270e+03
2.161450325860940491e-02 1.997050000000000000e+05 3.967237901703696934e+03
2.169372343197277161e-02 2.002530000000000000e+05 4.015439444196022578e+03
2.177323395833630215e-02 2.001660000000000000e+05 4.071646675498363493e+03
2.185303590188425460e-02 2.001790000000000000e+05 4.135047725508398798e+03
2.193313033070132950e-02 1.996640000000000000e+05 4.204538213096107938e+03
2.201351831678689461e-02 1.997040000000000000e+05 4.278738771024935886e+03
2.209420093606936225e-02 2.001300000000000000e+05 4.355106645015282083e+03
2.217517926842050083e-02 1.999150000000000000e+05 4.430950418663925120e+03
2.225645439767003769e-02 2.001410000000000000e+05 4.505925168193146419e+03
2.233802741162005737e-02 2.000770000000000000e+05 4.581676801680267999e+03
2.241989940205961832e-02 2.003160000000000000e+05 4.658933864158570941e+03
2.250207146477926218e-02 1.994850000000000000e+05 4.736679669819273840e+03
2.258454469958583177e-02 1.997410000000000000e+05 4.812535754754686423e+03
2.266732021031709482e-02 2.000340000000000000e+05 4.884127202993579886e+03
2.275039910485655154e-02 1.996710000000000000e+05 4.954634801728801904e+03
2.283378249514819019e-02 1.999620000000000000e+05 5.033387110221317016e+03
2.291747149721149596e-02 2.007680000000000000e+05 5.125868839224308431e+03
2.300146723115629316e-02 1.996140000000000000e+05 5.226880731152491535e+03
2.308577082119779578e-02 2.005260000000000000e+05 5.324086856908992559e+03
2.317038339567154687e-02 1.996320000000000000e+05 5.406676850090770131e+03
2.325530608704867372e-02 2.012120000000000000e+05 5.470612950068520149e+03
2.334054003195094179e-02 1.994050000000000000e+05 5.516441977949667489e+03
2.342608637116601333e-02 2.003090000000000000e+05 5.549224868071554738e+03
2.351194624966263316e-02 1.998300000000000000e+05 5.579469567715107587e+03
2.359812081660608157e-02 2.002130000000000000e+05 5.616838366932520330e+03
2.368461122537347113e-02 1.997150000000000000e+05 5.665786856163625998e+03
2.377141863356922735e-02 1.998900000000000000e+05 5.726782080203255646e+03
2.385854420304047568e-02 1.997540000000000000e+05 5.798136419126029978e+03
2.394598909989275812e-02 1.992980000000000000e+05 5.877944236012788679e+03
2.403375449450552773e-02 1.998170000000000000e+05 5.964396662720120730e+03
2.412184156154786180e-02 2.000510000000000000e+05 6.054141308793759890e+03
2.421025147999409516e-02 1.996680000000000000e+05 6.142022980807550084e+03
2.429898543313973799e-02 2.001810000000000000e+05 6.225977563060644570e+03
2.438804460861722714e-02 2.006590000000000000e+05 6.309366024837548139e+03
2.447743019841185780e-02 2.003110000000000000e+05 6.394841347782262346e+03
2.456714339887763887e-02 2.008920000000000000e+05 6.481663779247957791e+03
2.465718541075346409e-02 2.000200000000000000e+05 6.566406219196920574e+03
2.474755743917907841e-02 1.991690000000000000e+05 6.643115610215295419e+03
2.483826069371122824e-02 2.000150000000000000e+05 6.712430310446728981e+03
2.492929638833988465e-02 2.004800000000000000e+05 6.789333839560074011e+03
2.502066574150438316e-02 1.999310000000000000e+05 6.889273342092110397e+03
2.511236997610988286e-02 2.005500000000000000e+05 7.009575447512292158e+03
2.520441031954363809e-02 2.001750000000000000e+05 7.131501344005768260e+03
2.529678800369147482e-02 1.999060000000000000e+05 7.234949252219289519e+03
2.538950426495418036e-02 2.001620000000000000e+05 7.310978952881050645e+03
2.548256034426418792e-02 1.997710000000000000e+05 7.359752774951953143e+03
2.557595748710211198e-02 2.001030000000000000e+05 7.385601045824643734e+03
2.566969694351343978e-02 2.000860000000000000e+05 7.403188493813056084e+03
2.576377996812517779e-02 2.003980000000000000e+05 7.429585308696706306e+03
2.585820782016279296e-02 2.004450000000000000e+05 7.473022733856207196e+03
2.595298176346696323e-02 2.003000000000000000e+05 7.534511756722260543e+03
2.604810306651054660e-02 2.006190000000000000e+05 7.610841789550398062e+03
2.614357300241545307e-02 2.005870000000000000e+05 7.698772756900333661e+03
2.623939284896983914e-02 2.002340000000000000e+05 7.795999271136145580e+03
2.633556388864510475e-02 2.000630000000000000e+05 7.899265265390334207e+03
2.643208740861311898e-02 1.996270000000000000e+05 8.000650921531205313e+03
2.652896470076332794e-02 1.996890000000000000e+05 8.093926049759520538e+03
2.662619706172022691e-02 1.999880000000000000e+05 8.183859448032542787e+03
2.672378579286057571e-02 2.002810000000000000e+05 8.277318823185893052e+03
2.682173220033090555e-02 2.001620000000000000e+05 8.374935412659395297e+03
2.692003759506486280e-02 1.997470000000000000e+05 8.472715141310765830e+03
2.701870329280093783e-02 2.000470000000000000e+05 8.560716720662238004e+03
2.711773061409996147e-02 2.010580000000000000e+05 8.631608193273672441e+03
2.721712088436282345e-02 2.000920000000000000e+05 8.703572705770993707e+03
2.731687543384811456e-02 1.998290000000000000e+05 8.808380235417680524e+03
2.741699559769009142e-02 2.002870000000000000e+05 8.953599803859448002e+03
2.751748271591644007e-02 2.006940000000000000e+05 9.114702486585372753e+03
2.761833813346626157e-02 1.990640000000000000e+05 9.257579493399111016e+03
2.771956320020795353e-02 1.998520000000000000e+05 9.363579243058733482e+03
2.782115927095746982e-02 2.005610000000000000e+05 9.432402037587673476e+03
2.792312770549630965e-02 2.008310000000000000e+05 9.466884497424010988e+03
2.802546986858980502e-02 2.002100000000000000e+05 9.482610523534889580e+03
2.812818713000524856e-02 2.003660000000000000e+05 9.508216014519326563e+03
2.823128086453040655e-02 1.998040000000000000e+05 9.558869001659146306e+03
2.833475245199180981e-02 1.994000000000000000e+05 9.637186677893931119e+03
2.843860327727324583e-02 1.999870000000000000e+05 9.737795097811762389e+03
2.854283473033432383e-02 2.001880000000000000e+05 9.854983077119035443e+03
2.864744820622895649e-02 1.996460000000000000e+05 9.985630529865700737e+03
2.875244510512421983e-02 2.000430000000000000e+05 1.012768053617867190e+04
2.885782683231896337e-02 2.007270000000000000e+05 1.027178766349190118e+04
2.896359479826268041e-02 2.007800000000000000e+05 1.040377412966056181e+04
2.906975041857427430e-02 1.995460000000000000e+05 1.052708624857222640e+04
2.917629511406118203e-02 2.001100000000000000e+05 1.065634832556549918e+04
2.928323031073825841e-02 1.994980000000000000e+05 1.079606683443381007e+04
2.939055743984693783e-02 2.000410000000000000e+05 1.094229786917086130e+04
2.949827793787426419e-02 1.994730000000000000e+05 1.108204870262531404e+04
2.960639324657229551e-02 2.001410000000000000e+05 1.119353709810727742e+04
2.971490481297728650e-02 2.001150000000000000e+05 1.128900392679888864e+04
2.982381408942910705e-02 1.996790000000000000e+05 1.142411728786558888e+04
2.993312253359056707e-02 1.998820000000000000e+05 1.163155201646095702e+04
3.004283160846710557e-02 1.995760000000000000e+05 1.188509378341368938e+04
3.015294278242624734e-02 1.999060000000000000e+05 1.212899715033913526e+04
3.026345752921732676e-02 2.001910000000000000e+05 1.232430083272822230e+04
3.037437732799107629e-02 2.001510000000000000e+05 1.246849352191558319e+04
3.048570366331961740e-02 1.993580000000000000e+05 1.256479279204001432e+04
3.059743802521620523e-02 2.003940000000000000e+05 1.262318455898032698e+04
3.070958190915522995e-02 1.997050000000000000e+05 1.268828243626333096e+04
3.082213681609211747e-02 2.002500000000000000e+05 1.279153825197165315e+04
3.093510425248358758e-02 2.004880000000000000e+05 1.293855073327287573e+04
3.104848573030771774e-02 1.998460000000000000e+05 1.312191993152672512e+04
3.116228276708421507e-02 2.000480000000000000e+05 1.333000894626826630e+04
3.127649688589462240e-02 2.005790000000000000e+05 1.355809538214660643e+04
3.139112961540287128e-02 2.001370000000000000e+05 1.380555776876760865e+04
3.150618248987564762e-02 1.999420000000000000e+05 1.406541924563270004e+04
3.162165704920295167e-02 1.995240000000000000e+05 1.431021243611267710e+04
3.173755483891860935e-02 1.997340000000000000e+05 1.453359400525905585e+04
3.185387741022115138e-02 1.997610000000000000e+05 1.476320534282013250e+04
3.197062631999440796e-02 2.004430000000000000e+05 1.501462234956064094e+04
3.208780313082845725e-02 1.995650000000000000e+05 1.528395928637275392e+04
3.220540941104039351e-02 1.998490000000000000e+05 1.555739468748460786e+04
3.232344673469550456e-02 1.996810000000000000e+05 1.579110678222444585e+04
3.244191668162819953e-02 1.993980000000000000e+05 1.596995637603545401e+04
3.256082083746323491e-02 1.996150000000000000e+05 1.618065846725999472e+04
3.268016079363690596e-02 1.993890000000000000e+05 1.651435839397136806e+04
3.279993814741825886e-02 1.999030000000000000e+05 1.695570462839964239e+04
3.292015450193064297e-02 1.996850000000000000e+05 1.741313042198405674e+04
3.304081146617306869e-02 2.004180000000000000e+05 1.780164246177961468e+04
3.316191065504175972e-02 2.003560000000000000e+05 1.810842137897794237e+04
3.328345368935167747e-02 2.000600000000000000e+05 1.834530834037902605e+04
3.340544219585837860e-02 2.001720000000000000e+05 1.850762598181628346e+04
3.352787780727969208e-02 2.002890000000000000e+05 1.865531510170123511e+04
3.365076216231761147e-02 2.004640000000000000e+05 1.886251643716188119e+04
3.377409690568010381e-02 1.995900000000000000e+05 1.914037646291713099e+04
3.389788368810330715e-02 1.999330000000000000e+05 1.948103145548102111e+04
3.402212416637351994e-02 2.002770000000000000e+05 1.985802801415587965e+04
3.414682000334943318e-02 1.991930000000000000e+05 2.026225788195079440e+04
3.427197286798423087e-02 1.998970000000000000e+05 2.069282789922298980e+04
3.439758443534814136e-02 1.998280000000000000e+05 2.115349662319318668e+04
3.452365638665074593e-02 1.998440000000000000e+05 2.159933213592212269e+04
3.465019040926350935e-02 2.010160000000000000e+05 2.199185669753608090e+04
3.477718819674225498e-02 1.996180000000000000e+05 2.237549378564092331e+04
3.490465144885002147e-02 2.003400000000000000e+05 2.279802622913183586e+04
3.503258187157969744e-02 1.993890000000000000e+05 2.325559110526682343e+04
3.516098117717689209e-02 2.001910000000000000e+05 2.373722922966229817e+04
3.528985108416272248e-02 1.999030000000000000e+05 2.417407530326910273e+04
3.541919331735705889e-02 2.006710000000000000e+05 2.447702878872978545e+04
3.554900960790142311e-02 1.997680000000000000e+05 2.475281633242818498e+04
3.567930169328224072e-02 2.004550000000000000e+05 2.521768408024764722e+04
3.581007131735397531e-02 1.992350000000000000e+05 2.591257566407799459e+04
3.594132023036267221e-02 2.001060000000000000e+05 2.668837474802057113e+04
3.607305018896921067e-02 2.005230000000000000e+05 2.736541949024055793e+04
3.620526295627295166e-02 1.998380000000000000e+05 2.788874685352019151e+04
3.633796030183511494e-02 2.003180000000000000e+05 2.830331163039955572e+04
3.647114400170274606e-02 1.999430000000000000e+05 2.858593153823369357e+04
3.660481583843229469e-02 1.990360000000000000e+05 2.878367737652896903e+04
3.673897760111358851e-02 2.002190000000000000e+05 2.906641741667035240e+04
3.687363108539358503e-02 1.996010000000000000e+05 2.946481959203933729e+04
3.700877809350066466e-02 2.006080000000000000e+05 2.997062123293334662e+04
3.714442043426857687e-02 1.998590000000000000e+05 3.052981476568469952e+04
3.728055992316071238e-02 2.004080000000000000e+05 3.111825822677227552e+04
3.741719838229443096e-02 2.005420000000000000e+05 3.173094084637690321e+04
3.755433764046527123e-02 1.999170000000000000e+05 3.239487678621429586e+04
3.769197953317168781e-02 1.995030000000000000e+05 3.306190259062194673e+04
3.783012590263946928e-02 1.987500000000000000e+05 3.361846640211488557e+04
3.796877859784643372e-02 2.001660000000000000e+05 3.410956656920557725e+04
3.810793947454706176e-02 2.003730000000000000e+05 3.465700960988365841e+04
3.824761039529754603e-02 1.997680000000000000e+05 3.526986871846053691e+04
3.838779322948056988e-02 2.000880000000000000e+05 3.593544167860972084e+04
3.852848985333039156e-02 1.998240000000000000e+05 3.658473180646005494e+04
3.866970214995783112e-02 1.992070000000000000e+05 3.699484158239789394e+04
3.881143200937568760e-02 2.003560000000000000e+05 3.720403694936390093e+04
3.895368132852386478e-02 2.005770000000000000e+05 3.763739723787330149e+04
3.909645201129487851e-02 1.991990000000000000e+05 3.850783856771331193e+04
3.923974596855913516e-02 1.993880000000000000e+05 3.960727780808322132e+04
3.938356511819078587e-02 2.000440000000000000e+05 4.059876499815083662e+04
3.952791138509320623e-02 1.999110000000000000e+05 4.130594814895968739e+04
3.967278670122486445e-02 1.997670000000000000e+05 4.184066862306381518e+04
3.981819300562499525e-02 1.996440000000000000e+05 4.219903366692062264e+04
3.996413224443980117e-02 2.001470000000000000e+05 4.233327298274880013e+04
4.011060637094835540e-02 1.995170000000000000e+05 4.254895366972537158e+04
4.025761734558879618e-02 1.999880000000000000e+05 4.296244239239898889e+04
4.040516713598443083e-02 2.008610000000000000e+05 4.354683612155063020e+04
4.055325771697030485e-02 1.997780000000000000e+05 4.422430254268759745e+04
4.070189107061945866e-02 1.993440000000000000e+05 4.492235691987783503e+04
4.085106918626955907e-02 2.000310000000000000e+05 4.563698413464869373e+04
4.100079406054933651e-02 1.990890000000000000e+05 4.641196115820365958e+04
4.115106769740558418e-02 1.993380000000000000e+05 4.725673080794962152e+04
4.130189210812978962e-02 2.006270000000000000e+05 4.794722493676075828e+04
4.145326931138514082e-02 2.001900000000000000e+05 4.845075416726145340e+04
4.160520133323340058e-02 1.989900000000000000e+05 4.901314200671710569e+04
4.175769020716223884e-02 2.002000000000000000e+05 4.970739140749322542e+04
4.191073797411230817e-02 2.002540000000000000e+05 5.048868987066193222e+04
4.206434668250463860e-02 1.988720000000000000e+05 5.134914898236289446e+04
4.221851838826787273e-02 2.001960000000000000e+05 5.193119353918528941e+04
4.237325515486605604e-02 1.998620000000000000e+05 5.200326275254674692e+04
4.252855905332606629e-02 1.999890000000000000e+05 5.219920593044412817e+04
4.268443216226539688e-02 1.994490000000000000e+05 5.310631014024518663e+04
4.284087656791998877e-02 1.999560000000000000e+05 5.453617976003341755e+04
4.299789436417202765e-02 2.002080000000000000e+05 5.593918281064483017e+04
4.315548765257816444e-02 1.992950000000000000e+05 5.689329049245329952e+04
4.331365854239753455e-02 1.991700000000000000e+05 5.756010589248332690e+04
4.347240915062002692e-02 2.007050000000000000e+05 5.807917263496023952e+04
4.363174160199448370e-02 2.000970000000000000e+05 5.821428514210988942e+04
4.379165802905735788e-02 2.004390000000000000e+05 5.831622044263286807e+04
4.395216057216110722e-02 1.998430000000000000e+05 5.877581576114908967e+04
4.411325137950294906e-02 1.994820000000000000e+05 5.948622165819096699e+04
4.427493260715336526e-02 2.003640000000000000e+05 6.039142834161825158e+04
4.443720641908531499e-02 2.000730000000000000e+05 6.130703010082522815e+04
4.460007498720295477e-02 1.999140000000000000e+05 6.224349547477080341e+04
4.476354049137080959e-02 1.995650000000000000e+05 6.322359964597518410e+04
4.492760511944279833e-02 2.000470000000000000e+05 6.440471766351522820e+04
4.509227106729175177e-02 2.003270000000000000e+05 6.548155628387264005e+04
4.525754053883863232e-02 2.002020000000000000e+05 6.618530109895460191e+04
4.542341574608214916e-02 1.998260000000000000e+05 6.689381115948560182e+04
4.558989890912812371e-02 1.995650000000000000e+05 6.786482207631134952e+04
4.575699225621954885e-02 1.994390000000000000e+05 6.897808834663116431e+04
4.592469802376616950e-02 2.004020000000000000e+05 7.032350420322838181e+04
4.609301845637453487e-02 2.008960000000000000e+05 7.153058464912955242e+04
4.626195580687785663e-02 2.001720000000000000e+05 7.183246000112791080e+04
4.643151233636642894e-02 2.003110000000000000e+05 7.186350916087355290e+04
4.660169031421771552e-02 1.997660000000000000e+05 7.290315762902336428e+04
4.677249201812681834e-02 2.000660000000000000e+05 7.501150066086498555e+04
4.694391973413675201e-02 2.012750000000000000e+05 7.733973210700094933e+04
4.711597575666935656e-02 1.988680000000000000e+05 7.906312136944176746e+04
4.728866238855578691e-02 1.999030000000000000e+05 8.022117173628990713e+04
4.746198194106746038e-02 2.007630000000000000e+05 8.132583325970669102e+04
4.763593673394675432e-02 2.000240000000000000e+05 8.196364950244774809e+04
4.781052909543841156e-02 2.002360000000000000e+05 8.219396780224214308e+04
4.798576136232043238e-02 2.003800000000000000e+05 8.303434118826528720e+04
4.816163587993550071e-02 1.994230000000000000e+05 8.425907540175342001e+04
4.833815500222216066e-02 1.996590000000000000e+05 8.586705349538254086e+04
4.851532109174661045e-02 2.000460000000000000e+05 8.748996773308097909e+04
4.869313651973414259e-02 2.001140000000000000e+05 8.912143126616111840e+04
4.887160366610092399e-02 1.997570000000000000e+05 9.073895077049180691e+04
4.905072491948588020e-02 2.002270000000000000e+05 9.269997740432116552e+04
4.923050267728249635e-02 2.001400000000000000e+05 9.478390410997916479e+04
4.941093934567119400e-02 1.994750000000000000e+05 9.622481671418760379e+04
4.959203733965131256e-02 2.000890000000000000e+05 9.741147604189201957e+04
4.977379908307356937e-02 2.007920000000000000e+05 9.905383529243519297e+04
4.995622700867227012e-02 1.997850000000000000e+05 1.009681191384130798e+05
5.013932355809819219e-02 1.995920000000000000e+05 1.032319801172658626e+05
5.032309118195104486e-02 2.006660000000000000e+05 1.057545641019872710e+05
5.050753233981239432e-02 1.996190000000000000e+05 1.069759079263630701e+05
5.069264950027834588e-02 2.001930000000000000e+05 1.068921368450799782e+05
5.087844514099291310e-02 1.998730000000000000e+05 1.079894243281278759e+05
5.106492174868097755e-02 1.998130000000000000e+05 1.111487379105466243e+05
5.125208181918165101e-02 2.001420000000000000e+05 1.150722297730053833e+05
5.143992785748150581e-02 1.998300000000000000e+05 1.182798287857578980e+05
5.162846237774838115e-02 2.001600000000000000e+05 1.202112968889114127e+05
5.181768790336485631e-02 1.997380000000000000e+05 1.221100977913906972e+05
5.200760696696209162e-02 2.000070000000000000e+05 1.237052066924942192e+05
5.219822211045355848e-02 1.999290000000000000e+05 1.240531823676437925e+05
5.238953588506934517e-02 2.005250000000000000e+05 1.251625252389536181e+05
5.258155085139008811e-02 2.002020000000000000e+05 1.270310174542384630e+05
5.277426957938138874e-02 1.997770000000000000e+05 1.294671312715630193e+05
5.296769464842795289e-02 1.997490000000000000e+05 1.320093221433851868e+05
5.316182864736845176e-02 2.001680000000000000e+05 1.344004139447544003e+05
5.335667417452997358e-02 2.006570000000000000e+05 1.366949341749715095e+05
5.355223383776287760e-02 1.994390000000000000e+05 1.392852617588061257e+05
5.374851025447549557e-02 2.004040000000000000e+05 1.425251990455523774e+05
5.394550605166950619e-02 1.991780000000000000e+05 1.448831971616703959e+05
5.414322386597484466e-02 1.994800000000000000e+05 1.462440448422914778e+05
5.434166634368512577e-02 1.988750000000000000e+05 1.482167971210704709e+05
5.454083614079282410e-02 2.000000000000000000e+05 1.508142542347365234e+05
5.474073592302518276e-02 2.003330000000000000e+05 1.536545300272546301e+05
5.494136836587963646e-02 2.000970000000000000e+05 1.574505349177602620e+05
5.514273615465975498e-02 2.001950000000000000e+05 1.600377117520072788e+05
5.534484198451094378e-02 2.001360000000000000e+05 1.593773019612068892e+05
5.554768856045688014e-02 2.002270000000000000e+05 1.593484719893122383e+05
5.575127859743544967e-02 2.006380000000000000e+05 1.628444717400008522e+05
5.595561482033518247e-02 2.001050000000000000e+05 1.682592062511127151e+05
5.616069996403175862e-02 2.005660000000000000e+05 1.731024449491373671e+05
5.636653677342438190e-02 1.998950000000000000e+05 1.754880603277306654e+05
5.657312800347287507e-02 2.006200000000000000e+05 1.774560416779163352e+05
5.678047641923431033e-02 2.002230000000000000e+05 1.798742741770425346e+05
5.698858479590014625e-02 2.002370000000000000e+05 1.800922198180609848e+05
5.719745591883312191e-02 2.001170000000000000e+05 1.803872755793718679e+05
5.740709258360489342e-02 2.001540000000000000e+05 1.825367270763853448e+05
