# Q scale_from_stat scale_from_total
# # scale_from_stat = I/sigma_stat^2
# # scale_from_total = I/sigma_total^2
1.388339285936282183e-02 6.799931082338724764e+02 6.799931082338724764e+02
1.393427743330057263e-02 6.801022871347580576e+02 6.801022871347580576e+02
1.398534850630891481e-02 6.812398193493362442e+02 6.812398193493362442e+02
1.403660676193297513e-02 6.834128585582328697e+02 6.834128585582328697e+02
1.408805288622320094e-02 6.865472031221549969e+02 6.865472031221549969e+02
1.413968756774447791e-02 6.905083158193350528e+02 6.905083158193350528e+02
1.419151149758540731e-02 6.951387609039705922e+02 6.951387609039705922e+02
1.424352536936750006e-02 7.003070444133452384e+02 7.003070444133452384e+02
1.429572987925451302e-02 7.059328766686354584e+02 7.059328766686354584e+02
1.434812572596171586e-02 7.119639622971502604e+02 7.119639622971502604e+02
1.440071361076528979e-02 7.183265246910292490e+02 7.183265246910292490e+02
1.445349423751166734e-02 7.249110169421662704e+02 7.249110169421662704e+02
1.450646831262699700e-02 7.316330201094136783e+02 7.316330201094136783e+02
1.455963654512657662e-02 7.385187209441409095e+02 7.385187209441409095e+02
1.461299964662432331e-02 7.456922698546231913e+02 7.456922698546231913e+02
1.466655833134234733e-02 7.532107443749375761e+02 7.532107443749375761e+02
1.472031331612045323e-02 7.608717356540337278e+02 7.608717356540337278e+02
1.477426532042579524e-02 7.681955567799849405e+02 7.681955567799849405e+02
1.482841506636244089e-02 7.746305273081381984e+02 7.746305273081381984e+02
1.488276327868110448e-02 7.798148115846601058e+02 7.798148115846601058e+02
1.493731068478878175e-02 7.837150965913889422e+02 7.837150965913889422e+02
1.499205801475854589e-02 7.866269930233801233e+02 7.866269930233801233e+02
1.504700600133925675e-02 7.891015781189878453e+02 7.891015781189878453e+02
1.510215537996543837e-02 7.918050199373753912e+02 7.918050199373753912e+02
1.515750688876705068e-02 7.953264838713183735e+02 7.953264838713183735e+02
1.521306126857943121e-02 8.000435371222696403e+02 8.000435371222696403e+02
1.526881926295315522e-02 8.061274688688012020e+02 8.061274688688012020e+02
1.532478161816404512e-02 8.136163503655200202e+02 8.136163503655200202e+02
1.538094908322309648e-02 8.224424295369635729e+02 8.224424295369635729e+02
1.543732240988656725e-02 8.324307344521404275e+02 8.324307344521404275e+02
1.549390235266597318e-02 8.433538917101412835e+02 8.433538917101412835e+02
1.555068966883825336e-02 8.550276742289228196e+02 8.550276742289228196e+02
1.560768511845584371e-02 8.673555944942337419e+02 8.673555944942337419e+02
1.566488946435690491e-02 8.802958266542819956e+02 8.802958266542819956e+02
1.572230347217547577e-02 8.937934415389232754e+02 8.937934415389232754e+02
1.577992791035178616e-02 9.077281458961640510e+02 9.077281458961640510e+02
1.583776355014247100e-02 9.219529934967742975e+02 9.219529934967742975e+02
1.589581116563095961e-02 9.364598075027915911e+02 9.364598075027915911e+02
1.595407153373777989e-02 9.514940168636856015e+02 9.514940168636856015e+02
1.601254543423100488e-02 9.673552933634425699e+02 9.673552933634425699e+02
1.607123364973664370e-02 9.839692503342206464e+02 9.839692503342206464e+02
1.613013696574916098e-02 1.000687230270745090e+03 1.000687230270745090e+03
1.618925617064194758e-02 1.016563128958963603e+03 1.016563128958963603e+03
1.624859205567791634e-02 1.030826695373649954e+03 1.030826695373649954e+03
1.630814541502003875e-02 1.043173802365748998e+03 1.043173802365748998e+03
1.636791704574203782e-02 1.053837497345023166e+03 1.053837497345023166e+03
1.642790774783899413e-02 1.063542835417174729e+03 1.063542835417174729e+03
1.648811832423810464e-02 1.073308779724364058e+03 1.073308779724364058e+03
1.654854958080938937e-02 1.084110782562772329e+03 1.084110782562772329e+03
1.660920232637650221e-02 1.096614255303196842e+03 1.096614255303196842e+03
1.667007737272756251e-02 1.111135388911890459e+03 1.111135388911890459e+03
1.673117553462597287e-02 1.127748007039109552e+03 1.127748007039109552e+03
1.679249762982139293e-02 1.146367200605980088e+03 1.146367200605980088e+03
1.685404447906061962e-02 1.166756235263557755e+03 1.166756235263557755e+03
1.691581690609862687e-02 1.188550209392476745e+03 1.188550209392476745e+03
1.697781573770954303e-02 1.211392570108533391e+03 1.211392570108533391e+03
1.704004180369776342e-02 1.235101635741517612e+03 1.235101635741517612e+03
1.710249593690900405e-02 1.259672691519145474e+03 1.259672691519145474e+03
1.716517897324150790e-02 1.285100920467684318e+03 1.285100920467684318e+03
1.722809175165716453e-02 1.311226291829862021e+03 1.311226291829862021e+03
1.729123511419282042e-02 1.337769386760672660e+03 1.337769386760672660e+03
1.735460990597146105e-02 1.364602089194114114e+03 1.364602089194114114e+03
1.741821697521360110e-02 1.392092703929949039e+03 1.392092703929949039e+03
1.748205717324857397e-02 1.421020423872123501e+03 1.421020423872123501e+03
1.754613135452598102e-02 1.451770374493326017e+03 1.451770374493326017e+03
1.761044037662706785e-02 1.483544520080821940e+03 1.483544520080821940e+03
1.767498510027627409e-02 1.514605267854315116e+03 1.514605267854315116e+03
1.773976638935267913e-02 1.543293922481426762e+03 1.543293922481426762e+03
1.780478511090162475e-02 1.568715793718329678e+03 1.568715793718329678e+03
1.787004213514627529e-02 1.590881881065564130e+03 1.590881881065564130e+03
1.793553833549930629e-02 1.610763098297618853e+03 1.610763098297618853e+03
1.800127458857454787e-02 1.630083646432351770e+03 1.630083646432351770e+03
1.806725177419877398e-02 1.650646411728464500e+03 1.650646411728464500e+03
1.813347077542340133e-02 1.673733221402358140e+03 1.673733221402358140e+03
1.819993247853640694e-02 1.699976234805205650e+03 1.699976234805205650e+03
1.826663777307408962e-02 1.729501348247632450e+03 1.729501348247632450e+03
1.833358755183306030e-02 1.762141288520926764e+03 1.762141288520926764e+03
1.840078271088212147e-02 1.797545499348902922e+03 1.797545499348902922e+03
1.846822414957432698e-02 1.835094673204397850e+03 1.835094673204397850e+03
1.853591277055894465e-02 1.874018763901007105e+03 1.874018763901007105e+03
1.860384947979362019e-02 1.913880284008526132e+03 1.913880284008526132e+03
1.867203518655642658e-02 1.954736899313924823e+03 1.954736899313924823e+03
1.874047080345809732e-02 1.996722157422177816e+03 1.996722157422177816e+03
1.880915724645417647e-02 2.039678084606009179e+03 2.039678084606009179e+03
1.887809543485735597e-02 2.083106502267087762e+03 2.083106502267087762e+03
1.894728629134969158e-02 2.126481941074695442e+03 2.126481941074695442e+03
1.901673074199503391e-02 2.170149563962060711e+03 2.170149563962060711e+03
1.908642971625137963e-02 2.215798138942432615e+03 2.215798138942432615e+03
1.915638414698329559e-02 2.265050081736148968e+03 2.265050081736148968e+03
1.922659497047446431e-02 2.317320616405966121e+03 2.317320616405966121e+03
1.929706312644013586e-02 2.369597383093892859e+03 2.369597383093892859e+03
1.936778955803979477e-02 2.418338978219388082e+03 2.418338978219388082e+03
1.943877521188969171e-02 2.461273884407657079e+03 2.461273884407657079e+03
1.951002103807560062e-02 2.497875179008868599e+03 2.497875179008868599e+03
1.958152799016545098e-02 2.529331487235148870e+03 2.529331487235148870e+03
1.965329702522217170e-02 2.558464643576758590e+03 2.558464643576758590e+03
1.972532910381642399e-02 2.588761750283339552e+03 2.588761750283339552e+03
1.979762519003952850e-02 2.622827716717142266e+03 2.622827716717142266e+03
1.987018625151630580e-02 2.661847569866301455e+03 2.661847569866301455e+03
1.994301325941807979e-02 2.706046799962643490e+03 2.706046799962643490e+03
2.001610718847563267e-02 2.755079529565048688e+03 2.755079529565048688e+03
2.008946901699228821e-02 2.808298148265499549e+03 2.808298148265499549e+03
2.016309972685700197e-02 2.864740535202245610e+03 2.864740535202245610e+03
2.023700030355742724e-02 2.922909283217018128e+03 2.922909283217018128e+03
2.031117173619323424e-02 2.981601276886419328e+03 2.981601276886419328e+03
2.038561501748924892e-02 3.040919071223220271e+03 3.040919071223220271e+03
2.046033114380881035e-02 3.101460538618234750e+03 3.101460538618234750e+03
2.053532111516699274e-02 3.163190658104397698e+03 3.163190658104397698e+03
2.061058593524412938e-02 3.225368263890036360e+03 3.225368263890036360e+03
2.068612661139916653e-02 3.286670147618396186e+03 3.286670147618396186e+03
2.076194415468318039e-02 3.346740480448397648e+03 3.346740480448397648e+03
2.083803957985282465e-02 3.408470769342888161e+03 3.408470769342888161e+03
2.091441390538404527e-02 3.476260587004024273e+03 3.476260587004024273e+03
2.099106815348562166e-02 3.551053866886105880e+03 3.551053866886105880e+03
2.106800335011288841e-02 3.628323512785933417e+03 3.628323512785933417e+03
2.114522052498139446e-02 3.701018027863828593e+03 3.701018027863828593e+03
2.122272071158079823e-02 3.763971757720652931e+03 3.763971757720652931e+03
2.130050494718862403e-02 3.815468688723170999e+03 3.815468688723170999e+03
2.137857427288417794e-02 3.856594572505232463e+03 3.856594572505232463e+03
2.145692973356241179e-02 3.891546594957502748e+03 3.891546594957502748e+03
2.153557237794801946e-02 3.926712109618865725e+03 3.926712109618865725e+03
2.161450325860940491e-02 3.967237901703696480e+03 3.967237901703696480e+03
2.169372343197277161e-02 4.015439444196022123e+03 4.015439444196022123e+03
2.177323395833630215e-02 4.071646675498363038e+03 4.071646675498363038e+03
2.185303590188425460e-02 4.135047725508398798e+03 4.135047725508398798e+03
2.193313033070132950e-02 4.204538213096107029e+03 4.204538213096107029e+03
2.201351831678689461e-02 4.278738771024935886e+03 4.278738771024935886e+03
2.209420093606936225e-02 4.355106645015282083e+03 4.355106645015282083e+03
2.217517926842050083e-02 4.430950418663926030e+03 4.430950418663926030e+03
2.225645439767003769e-02 4.505925168193146419e+03 4.505925168193146419e+03
2.233802741162005737e-02 4.581676801680267999e+03 4.581676801680267999e+03
2.241989940205961832e-02 4.658933864158570941e+03 4.658933864158570941e+03
2.250207146477926218e-02 4.736679669819274750e+03 4.736679669819274750e+03
2.258454469958583177e-02 4.812535754754686423e+03 4.812535754754686423e+03
2.266732021031709482e-02 4.884127202993579886e+03 4.884127202993579886e+03
2.275039910485655154e-02 4.954634801728800085e+03 4.954634801728800085e+03
2.283378249514819019e-02 5.033387110221316107e+03 5.033387110221316107e+03
2.291747149721149596e-02 5.125868839224310250e+03 5.125868839224310250e+03
2.300146723115629316e-02 5.226880731152489716e+03 5.226880731152489716e+03
2.308577082119779578e-02 5.324086856908992559e+03 5.324086856908992559e+03
2.317038339567154687e-02 5.406676850090770131e+03 5.406676850090770131e+03
2.325530608704867372e-02 5.470612950068520149e+03 5.470612950068520149e+03
2.334054003195094179e-02 5.516441977949668399e+03 5.516441977949668399e+03
2.342608637116601333e-02 5.549224868071554738e+03 5.549224868071554738e+03
2.351194624966263316e-02 5.579469567715107587e+03 5.579469567715107587e+03
2.359812081660608157e-02 5.616838366932520330e+03 5.616838366932520330e+03
2.368461122537347113e-02 5.665786856163626908e+03 5.665786856163626908e+03
2.377141863356922735e-02 5.726782080203256555e+03 5.726782080203256555e+03
2.385854420304047568e-02 5.798136419126029978e+03 5.798136419126029978e+03
2.394598909989275812e-02 5.877944236012787769e+03 5.877944236012787769e+03
2.403375449450552773e-02 5.964396662720120730e+03 5.964396662720120730e+03
2.412184156154786180e-02 6.054141308793758071e+03 6.054141308793758071e+03
2.421025147999409516e-02 6.142022980807549175e+03 6.142022980807549175e+03
2.429898543313973799e-02 6.225977563060644570e+03 6.225977563060644570e+03
2.438804460861722714e-02 6.309366024837547229e+03 6.309366024837547229e+03
2.447743019841185780e-02 6.394841347782263256e+03 6.394841347782263256e+03
2.456714339887763887e-02 6.481663779247956882e+03 6.481663779247956882e+03
2.465718541075346409e-02 6.566406219196920574e+03 6.566406219196920574e+03
2.474755743917907841e-02 6.643115610215293600e+03 6.643115610215293600e+03
2.483826069371122824e-02 6.712430310446728981e+03 6.712430310446728981e+03
2.492929638833988465e-02 6.789333839560075830e+03 6.789333839560075830e+03
2.502066574150438316e-02 6.889273342092110397e+03 6.889273342092110397e+03
2.511236997610988286e-02 7.009575447512292158e+03 7.009575447512292158e+03
2.520441031954363809e-02 7.131501344005769170e+03 7.131501344005769170e+03
2.529678800369147482e-02 7.234949252219289519e+03 7.234949252219289519e+03
2.538950426495418036e-02 7.310978952881049736e+03 7.310978952881049736e+03
2.548256034426418792e-02 7.359752774951952233e+03 7.359752774951952233e+03
2.557595748710211198e-02 7.385601045824645553e+03 7.385601045824645553e+03
2.566969694351343978e-02 7.403188493813055175e+03 7.403188493813055175e+03
2.576377996812517779e-02 7.429585308696707216e+03 7.429585308696707216e+03
2.585820782016279296e-02 7.473022733856205377e+03 7.473022733856205377e+03
2.595298176346696323e-02 7.534511756722261453e+03 7.534511756722261453e+03
2.604810306651054660e-02 7.610841789550398062e+03 7.610841789550398062e+03
2.614357300241545307e-02 7.698772756900332752e+03 7.698772756900332752e+03
2.623939284896983914e-02 7.795999271136146490e+03 7.795999271136146490e+03
2.633556388864510475e-02 7.899265265390335117e+03 7.899265265390335117e+03
2.643208740861311898e-02 8.000650921531206222e+03 8.000650921531206222e+03
2.652896470076332794e-02 8.093926049759518719e+03 8.093926049759518719e+03
2.662619706172022691e-02 8.183859448032543696e+03 8.183859448032543696e+03
2.672378579286057571e-02 8.277318823185893052e+03 8.277318823185893052e+03
2.682173220033090555e-02 8.374935412659393478e+03 8.374935412659393478e+03
2.692003759506486280e-02 8.472715141310765830e+03 8.472715141310765830e+03
2.701870329280093783e-02 8.560716720662238004e+03 8.560716720662238004e+03
2.711773061409996147e-02 8.631608193273672441e+03 8.631608193273672441e+03
2.721712088436282345e-02 8.703572705770991888e+03 8.703572705770991888e+03
2.731687543384811456e-02 8.808380235417680524e+03 8.808380235417680524e+03
2.741699559769009142e-02 8.953599803859448002e+03 8.953599803859448002e+03
2.751748271591644007e-02 9.114702486585372753e+03 9.114702486585372753e+03
2.761833813346626157e-02 9.257579493399112835e+03 9.257579493399112835e+03
2.771956320020795353e-02 9.363579243058731663e+03 9.363579243058731663e+03
2.782115927095746982e-02 9.432402037587671657e+03 9.432402037587671657e+03
2.792312770549630965e-02 9.466884497424010988e+03 9.466884497424010988e+03
2.802546986858980502e-02 9.482610523534889580e+03 9.482610523534889580e+03
2.812818713000524856e-02 9.508216014519326563e+03 9.508216014519326563e+03
2.823128086453040655e-02 9.558869001659149944e+03 9.558869001659149944e+03
2.833475245199180981e-02 9.637186677893932938e+03 9.637186677893932938e+03
2.843860327727324583e-02 9.737795097811762389e+03 9.737795097811762389e+03
2.854283473033432383e-02 9.854983077119035443e+03 9.854983077119035443e+03
2.864744820622895649e-02 9.985630529865700737e+03 9.985630529865700737e+03
2.875244510512421983e-02 1.012768053617867372e+04 1.012768053617867372e+04
2.885782683231896337e-02 1.027178766349190300e+04 1.027178766349190300e+04
2.896359479826268041e-02 1.040377412966056181e+04 1.040377412966056181e+04
2.906975041857427430e-02 1.052708624857222458e+04 1.052708624857222458e+04
2.917629511406118203e-02 1.065634832556549918e+04 1.065634832556549918e+04
2.928323031073825841e-02 1.079606683443381007e+04 1.079606683443381007e+04
2.939055743984693783e-02 1.094229786917085949e+04 1.094229786917085949e+04
2.949827793787426419e-02 1.108204870262531404e+04 1.108204870262531404e+04
2.960639324657229551e-02 1.119353709810727923e+04 1.119353709810727923e+04
2.971490481297728650e-02 1.128900392679888682e+04 1.128900392679888682e+04
2.982381408942910705e-02 1.142411728786558706e+04 1.142411728786558706e+04
2.993312253359056707e-02 1.163155201646095520e+04 1.163155201646095520e+04
3.004283160846710557e-02 1.188509378341368756e+04 1.188509378341368756e+04
3.015294278242624734e-02 1.212899715033913526e+04 1.212899715033913526e+04
3.026345752921732676e-02 1.232430083272822594e+04 1.232430083272822594e+04
3.037437732799107629e-02 1.246849352191558319e+04 1.246849352191558319e+04
3.048570366331961740e-02 1.256479279204001614e+04 1.256479279204001614e+04
3.059743802521620523e-02 1.262318455898032516e+04 1.262318455898032516e+04
3.070958190915522995e-02 1.268828243626333278e+04 1.268828243626333278e+04
3.082213681609211747e-02 1.279153825197165133e+04 1.279153825197165133e+04
3.093510425248358758e-02 1.293855073327287391e+04 1.293855073327287391e+04
3.104848573030771774e-02 1.312191993152672330e+04 1.312191993152672330e+04
3.116228276708421507e-02 1.333000894626826448e+04 1.333000894626826448e+04
3.127649688589462240e-02 1.355809538214660824e+04 1.355809538214660824e+04
3.139112961540287128e-02 1.380555776876760683e+04 1.380555776876760683e+04
3.150618248987564762e-02 1.406541924563270186e+04 1.406541924563270186e+04
3.162165704920295167e-02 1.431021243611267710e+04 1.431021243611267710e+04
3.173755483891860935e-02 1.453359400525905585e+04 1.453359400525905585e+04
3.185387741022115138e-02 1.476320534282013250e+04 1.476320534282013250e+04
3.197062631999440796e-02 1.501462234956064276e+04 1.501462234956064276e+04
3.208780313082845725e-02 1.528395928637275574e+04 1.528395928637275574e+04
3.220540941104039351e-02 1.555739468748460968e+04 1.555739468748460968e+04
3.232344673469550456e-02 1.579110678222444767e+04 1.579110678222444767e+04
3.244191668162819953e-02 1.596995637603545219e+04 1.596995637603545219e+04
3.256082083746323491e-02 1.618065846725999654e+04 1.618065846725999654e+04
3.268016079363690596e-02 1.651435839397136806e+04 1.651435839397136806e+04
3.279993814741825886e-02 1.695570462839964239e+04 1.695570462839964239e+04
3.292015450193064297e-02 1.741313042198405310e+04 1.741313042198405310e+04
3.304081146617306869e-02 1.780164246177961832e+04 1.780164246177961832e+04
3.316191065504175972e-02 1.810842137897794237e+04 1.810842137897794237e+04
3.328345368935167747e-02 1.834530834037902605e+04 1.834530834037902605e+04
3.340544219585837860e-02 1.850762598181628709e+04 1.850762598181628709e+04
3.352787780727969208e-02 1.865531510170123147e+04 1.865531510170123147e+04
3.365076216231761147e-02 1.886251643716187755e+04 1.886251643716187755e+04
3.377409690568010381e-02 1.914037646291713099e+04 1.914037646291713099e+04
3.389788368810330715e-02 1.948103145548102475e+04 1.948103145548102475e+04
3.402212416637351994e-02 1.985802801415587965e+04 1.985802801415587965e+04
3.414682000334943318e-02 2.026225788195079076e+04 2.026225788195079076e+04
3.427197286798423087e-02 2.069282789922299344e+04 2.069282789922299344e+04
3.439758443534814136e-02 2.115349662319318668e+04 2.115349662319318668e+04
3.452365638665074593e-02 2.159933213592212633e+04 2.159933213592212633e+04
3.465019040926350935e-02 2.199185669753608454e+04 2.199185669753608454e+04
3.477718819674225498e-02 2.237549378564092331e+04 2.237549378564092331e+04
3.490465144885002147e-02 2.279802622913183586e+04 2.279802622913183586e+04
3.503258187157969744e-02 2.325559110526682343e+04 2.325559110526682343e+04
3.516098117717689209e-02 2.373722922966229453e+04 2.373722922966229453e+04
3.528985108416272248e-02 2.417407530326910637e+04 2.417407530326910637e+04
3.541919331735705889e-02 2.447702878872978545e+04 2.447702878872978545e+04
3.554900960790142311e-02 2.475281633242818134e+04 2.475281633242818134e+04
3.567930169328224072e-02 2.521768408024764358e+04 2.521768408024764358e+04
3.581007131735397531e-02 2.591257566407799459e+04 2.591257566407799459e+04
3.594132023036267221e-02 2.668837474802056749e+04 2.668837474802056749e+04
3.607305018896921067e-02 2.736541949024055793e+04 2.736541949024055793e+04
3.620526295627295166e-02 2.788874685352018787e+04 2.788874685352018787e+04
3.633796030183511494e-02 2.830331163039956300e+04 2.830331163039956300e+04
3.647114400170274606e-02 2.858593153823368993e+04 2.858593153823368993e+04
3.660481583843229469e-02 2.878367737652896540e+04 2.878367737652896540e+04
3.673897760111358851e-02 2.906641741667035603e+04 2.906641741667035603e+04
3.687363108539358503e-02 2.946481959203934093e+04 2.946481959203934093e+04
3.700877809350066466e-02 2.997062123293334662e+04 2.997062123293334662e+04
3.714442043426857687e-02 3.052981476568469589e+04 3.052981476568469589e+04
3.728055992316071238e-02 3.111825822677227552e+04 3.111825822677227552e+04
3.741719838229443096e-02 3.173094084637689593e+04 3.173094084637689593e+04
3.755433764046527123e-02 3.239487678621429586e+04 3.239487678621429586e+04
3.769197953317168781e-02 3.306190259062195400e+04 3.306190259062195400e+04
3.783012590263946928e-02 3.361846640211488557e+04 3.361846640211488557e+04
3.796877859784643372e-02 3.410956656920557725e+04 3.410956656920557725e+04
3.810793947454706176e-02 3.465700960988365841e+04 3.465700960988365841e+04
3.824761039529754603e-02 3.526986871846052964e+04 3.526986871846052964e+04
3.838779322948056988e-02 3.593544167860971356e+04 3.593544167860971356e+04
3.852848985333039156e-02 3.658473180646006222e+04 3.658473180646006222e+04
3.866970214995783112e-02 3.699484158239789394e+04 3.699484158239789394e+04
3.881143200937568760e-02 3.720403694936390093e+04 3.720403694936390093e+04
3.895368132852386478e-02 3.763739723787330877e+04 3.763739723787330877e+04
3.909645201129487851e-02 3.850783856771331921e+04 3.850783856771331921e+04
3.923974596855913516e-02 3.960727780808322859e+04 3.960727780808322859e+04
3.938356511819078587e-02 4.059876499815084389e+04 4.059876499815084389e+04
3.952791138509320623e-02 4.130594814895969466e+04 4.130594814895969466e+04
3.967278670122486445e-02 4.184066862306381518e+04 4.184066862306381518e+04
3.981819300562499525e-02 4.219903366692061536e+04 4.219903366692061536e+04
3.996413224443980117e-02 4.233327298274878558e+04 4.233327298274878558e+04
4.011060637094835540e-02 4.254895366972536431e+04 4.254895366972536431e+04
4.025761734558879618e-02 4.296244239239898161e+04 4.296244239239898161e+04
4.040516713598443083e-02 4.354683612155063020e+04 4.354683612155063020e+04
4.055325771697030485e-02 4.422430254268759018e+04 4.422430254268759018e+04
4.070189107061945866e-02 4.492235691987782775e+04 4.492235691987782775e+04
4.085106918626955907e-02 4.563698413464868645e+04 4.563698413464868645e+04
4.100079406054933651e-02 4.641196115820366686e+04 4.641196115820366686e+04
4.115106769740558418e-02 4.725673080794961425e+04 4.725673080794961425e+04
4.130189210812978962e-02 4.794722493676075828e+04 4.794722493676075828e+04
4.145326931138514082e-02 4.845075416726144613e+04 4.845075416726144613e+04
4.160520133323340058e-02 4.901314200671710569e+04 4.901314200671710569e+04
4.175769020716223884e-02 4.970739140749322542e+04 4.970739140749322542e+04
4.191073797411230817e-02 5.048868987066193222e+04 5.048868987066193222e+04
4.206434668250463860e-02 5.134914898236290901e+04 5.134914898236290901e+04
4.221851838826787273e-02 5.193119353918529669e+04 5.193119353918529669e+04
4.237325515486605604e-02 5.200326275254675420e+04 5.200326275254675420e+04
4.252855905332606629e-02 5.219920593044413545e+04 5.219920593044413545e+04
4.268443216226539688e-02 5.310631014024517935e+04 5.310631014024517935e+04
4.284087656791998877e-02 5.453617976003342483e+04 5.453617976003342483e+04
4.299789436417202765e-02 5.593918281064483745e+04 5.593918281064483745e+04
4.315548765257816444e-02 5.689329049245330680e+04 5.689329049245330680e+04
4.331365854239753455e-02 5.756010589248331962e+04 5.756010589248331962e+04
4.347240915062002692e-02 5.807917263496023952e+04 5.807917263496023952e+04
4.363174160199448370e-02 5.821428514210988942e+04 5.821428514210988942e+04
4.379165802905735788e-02 5.831622044263286807e+04 5.831622044263286807e+04
4.395216057216110722e-02 5.877581576114909694e+04 5.877581576114909694e+04
4.411325137950294906e-02 5.948622165819096699e+04 5.948622165819096699e+04
4.427493260715336526e-02 6.039142834161824430e+04 6.039142834161824430e+04
4.443720641908531499e-02 6.130703010082522087e+04 6.130703010082522087e+04
4.460007498720295477e-02 6.224349547477081069e+04 6.224349547477081069e+04
4.476354049137080959e-02 6.322359964597517683e+04 6.322359964597517683e+04
4.492760511944279833e-02 6.440471766351522092e+04 6.440471766351522092e+04
4.509227106729175177e-02 6.548155628387263278e+04 6.548155628387263278e+04
4.525754053883863232e-02 6.618530109895460191e+04 6.618530109895460191e+04
4.542341574608214916e-02 6.689381115948560182e+04 6.689381115948560182e+04
4.558989890912812371e-02 6.786482207631133497e+04 6.786482207631133497e+04
4.575699225621954885e-02 6.897808834663114976e+04 6.897808834663114976e+04
4.592469802376616950e-02 7.032350420322839636e+04 7.032350420322839636e+04
4.609301845637453487e-02 7.153058464912955242e+04 7.153058464912955242e+04
4.626195580687785663e-02 7.183246000112789625e+04 7.183246000112789625e+04
4.643151233636642894e-02 7.186350916087356745e+04 7.186350916087356745e+04
4.660169031421771552e-02 7.290315762902337883e+04 7.290315762902337883e+04
4.677249201812681834e-02 7.501150066086497100e+04 7.501150066086497100e+04
4.694391973413675201e-02 7.733973210700093477e+04 7.733973210700093477e+04
4.711597575666935656e-02 7.906312136944176746e+04 7.906312136944176746e+04
4.728866238855578691e-02 8.022117173628992168e+04 8.022117173628992168e+04
4.746198194106746038e-02 8.132583325970667647e+04 8.132583325970667647e+04
4.763593673394675432e-02 8.196364950244774809e+04 8.196364950244774809e+04
4.781052909543841156e-02 8.219396780224215763e+04 8.219396780224215763e+04
4.798576136232043238e-02 8.303434118826530175e+04 8.303434118826530175e+04
4.816163587993550071e-02 8.425907540175342001e+04 8.425907540175342001e+04
4.833815500222216066e-02 8.586705349538256996e+04 8.586705349538256996e+04
4.851532109174661045e-02 8.748996773308097909e+04 8.748996773308097909e+04
4.869313651973414259e-02 8.912143126616108930e+04 8.912143126616108930e+04
4.887160366610092399e-02 9.073895077049179235e+04 9.073895077049179235e+04
4.905072491948588020e-02 9.269997740432119463e+04 9.269997740432119463e+04
4.923050267728249635e-02 9.478390410997917934e+04 9.478390410997917934e+04
4.941093934567119400e-02 9.622481671418761835e+04 9.622481671418761835e+04
4.959203733965131256e-02 9.741147604189201957e+04 9.741147604189201957e+04
4.977379908307356937e-02 9.905383529243519297e+04 9.905383529243519297e+04
4.995622700867227012e-02 1.009681191384130943e+05 1.009681191384130943e+05
5.013932355809819219e-02 1.032319801172658772e+05 1.032319801172658772e+05
5.032309118195104486e-02 1.057545641019872564e+05 1.057545641019872564e+05
5.050753233981239432e-02 1.069759079263630847e+05 1.069759079263630847e+05
5.069264950027834588e-02 1.068921368450799928e+05 1.068921368450799928e+05
5.087844514099291310e-02 1.079894243281278759e+05 1.079894243281278759e+05
5.106492174868097755e-02 1.111487379105466098e+05 1.111487379105466098e+05
5.125208181918165101e-02 1.150722297730053833e+05 1.150722297730053833e+05
5.143992785748150581e-02 1.182798287857578980e+05 1.182798287857578980e+05
5.162846237774838115e-02 1.202112968889114418e+05 1.202112968889114418e+05
5.181768790336485631e-02 1.221100977913907263e+05 1.221100977913907263e+05
5.200760696696209162e-02 1.237052066924942337e+05 1.237052066924942337e+05
5.219822211045355848e-02 1.240531823676437780e+05 1.240531823676437780e+05
5.238953588506934517e-02 1.251625252389536035e+05 1.251625252389536035e+05
5.258155085139008811e-02 1.270310174542384630e+05 1.270310174542384630e+05
5.277426957938138874e-02 1.294671312715630338e+05 1.294671312715630338e+05
5.296769464842795289e-02 1.320093221433851868e+05 1.320093221433851868e+05
5.316182864736845176e-02 1.344004139447544003e+05 1.344004139447544003e+05
5.335667417452997358e-02 1.366949341749715095e+05 1.366949341749715095e+05
5.355223383776287760e-02 1.392852617588061257e+05 1.392852617588061257e+05
5.374851025447549557e-02 1.425251990455523774e+05 1.425251990455523774e+05
5.394550605166950619e-02 1.448831971616703959e+05 1.448831971616703959e+05
5.414322386597484466e-02 1.462440448422914778e+05 1.462440448422914778e+05
5.434166634368512577e-02 1.482167971210704709e+05 1.482167971210704709e+05
5.454083614079282410e-02 1.508142542347365234e+05 1.508142542347365234e+05
5.474073592302518276e-02 1.536545300272546010e+05 1.536545300272546010e+05
5.494136836587963646e-02 1.574505349177602329e+05 1.574505349177602329e+05
5.514273615465975498e-02 1.600377117520072788e+05 1.600377117520072788e+05
5.534484198451094378e-02 1.593773019612069183e+05 1.593773019612069183e+05
5.554768856045688014e-02 1.593484719893122092e+05 1.593484719893122092e+05
5.575127859743544967e-02 1.628444717400008522e+05 1.628444717400008522e+05
5.595561482033518247e-02 1.682592062511127151e+05 1.682592062511127151e+05
5.616069996403175862e-02 1.731024449491373671e+05 1.731024449491373671e+05
5.636653677342438190e-02 1.754880603277306363e+05 1.754880603277306363e+05
5.657312800347287507e-02 1.774560416779163061e+05 1.774560416779163061e+05
5.678047641923431033e-02 1.798742741770425346e+05 1.798742741770425346e+05
5.698858479590014625e-02 1.800922198180609557e+05 1.800922198180609557e+05
