# Q I_noisy Sigma_stat Sigma_total
5.316182864736845176e-02 1.489340651006324512e+00 3.328869105762516725e-03 3.328869105762516725e-03
5.335667417452997358e-02 1.467918333704715916e+00 3.276987141295050615e-03 3.276987141295050615e-03
5.355223383776287760e-02 1.431874395622412255e+00 3.206268433136014867e-03 3.206268433136014867e-03
5.374851025447549557e-02 1.406095212229445890e+00 3.140953714557749490e-03 3.140953714557749490e-03
5.394550605166950619e-02 1.374748790073591520e+00 3.080368421333043970e-03 3.080368421333043970e-03
5.414322386597484466e-02 1.364021353588228402e+00 3.054017275848055352e-03 3.054017275848055352e-03
5.434166634368512577e-02 1.341784493140473877e+00 3.008795508793921363e-03 3.008795508793921363e-03
5.454083614079282410e-02 1.326134595266491134e+00 2.965327102330044852e-03 2.965327102330044852e-03
5.474073592302518276e-02 1.303788439979385760e+00 2.912935569785102524e-03 2.912935569785102524e-03
5.494136836587963646e-02 1.270856273079763676e+00 2.841032149457116667e-03 2.841032149457116667e-03
5.514273615465975498e-02 1.250923909173482951e+00 2.795788280861182407e-03 2.795788280861182407e-03
5.534484198451094378e-02 1.255737156654301634e+00 2.806959440128793584e-03 2.806959440128793584e-03
5.554768856045688014e-02 1.256535425161965369e+00 2.808105478867025002e-03 2.808105478867025002e-03
5.575127859743544967e-02 1.232083581691005625e+00 2.750638866907249239e-03 2.750638866907249239e-03
5.595561482033518247e-02 1.189266278252615328e+00 2.658582455198975347e-03 2.658582455198975347e-03
5.616069996403175862e-02 1.158654922863349812e+00 2.587172906716904679e-03 2.587172906716904679e-03
5.636653677342438190e-02 1.139080343281978491e+00 2.547729946323517257e-03 2.547729946323517257e-03
5.657312800347287507e-02 1.130533500595749530e+00 2.524040522675905559e-03 2.524040522675905559e-03
5.678047641923431033e-02 1.113127493723360839e+00 2.487642269396227093e-03 2.487642269396227093e-03
5.698858479590014625e-02 1.111858136916133111e+00 2.484718615580789811e-03 2.484718615580789811e-03
5.719745591883312191e-02 1.109374258008275715e+00 2.479910985486563114e-03 2.479910985486563114e-03
5.740709258360489342e-02 1.096513579517849113e+00 2.450935473471301234e-03 2.450935473471301234e-03
5.761749759603323334e-02 1.083490424625348059e+00 2.418879052109766670e-03 2.418879052109766670e-03
5.782867377221966726e-02 1.062600317136376704e+00 2.374811960717926329e-03 2.374811960717926329e-03
5.804062393858697155e-02 1.047080253232237634e+00 2.340611297346516153e-03 2.340611297346516153e-03
5.825335093191730956e-02 1.033584330923044581e+00 2.309335400739596054e-03 2.309335400739596054e-03
5.846685759939001387e-02 1.018494088700361511e+00 2.277541591088142522e-03 2.277541591088142522e-03
5.868114679861976407e-02 1.000630882263331856e+00 2.234642477022930063e-03 2.234642477022930063e-03
5.889622139769463277e-02 9.807965181381008701e-01 2.193188000151224948e-03 2.193188000151224948e-03
5.911208427521481151e-02 9.738758961773013034e-01 2.178366237303661686e-03 2.178366237303661686e-03
5.932873832033089267e-02 9.671901681690542318e-01 2.161503661377346501e-03 2.161503661377346501e-03
5.954618643278268564e-02 9.523641130478638361e-01 2.128460339565830303e-03 2.128460339565830303e-03
5.976443152293776234e-02 9.352298909408236494e-01 2.093394919086619902e-03 2.093394919086619902e-03
5.998347651183078694e-02 9.129575222092976006e-01 2.045186324401708673e-03 2.045186324401708673e-03
6.020332433120233889e-02 8.948002097038837421e-01 2.001940473011644839e-03 2.001940473011644839e-03
6.042397792353833286e-02 8.988835461533691840e-01 2.007807478905965139e-03 2.007807478905965139e-03
6.064544024210909851e-02 9.074806439871578867e-01 2.025878799779608479e-03 2.025878799779608479e-03
6.086771425100930000e-02 8.880242439765826390e-01 1.989875681407887904e-03 1.989875681407887904e-03
6.109080292519736971e-02 8.596801613598752390e-01 1.926647952934275624e-03 1.926647952934275624e-03
6.131470925053543464e-02 8.341929928994288312e-01 1.868378896592598525e-03 1.868378896592598525e-03
6.153943622382902767e-02 8.233285365482522211e-01 1.841023178101010294e-03 1.841023178101010294e-03
6.176498685286760382e-02 8.128613971616717171e-01 1.821236652437361030e-03 1.821236652437361030e-03
6.199136415646449433e-02 8.007785240761128298e-01 1.793318643770091831e-03 1.793318643770091831e-03
6.221857116449749231e-02 7.979203186022829630e-01 1.783455179082495123e-03 1.783455179082495123e-03
6.244661091794911217e-02 7.974672324558482739e-01 1.784932099625777171e-03 1.784932099625777171e-03
6.267548646894768871e-02 7.911931239245100222e-01 1.766095678401179061e-03 1.766095678401179061e-03
6.290520088080796268e-02 7.785982715973104318e-01 1.739672667389575511e-03 1.739672667389575511e-03
6.313575722807214519e-02 7.605962906547042435e-01 1.702324648347078133e-03 1.702324648347078133e-03
6.336715859655119021e-02 7.528527346224996863e-01 1.679976887846544240e-03 1.679976887846544240e-03
6.359940808336569940e-02 7.369747614643773481e-01 1.648758497720944054e-03 1.648758497720944054e-03
6.383250879698793012e-02 7.272510932294888875e-01 1.627090236975260252e-03 1.627090236975260252e-03
6.406646385728299864e-02 7.132121550197947357e-01 1.594631405835154978e-03 1.594631405835154978e-03
6.430127639555087427e-02 6.962232999955874080e-01 1.556752032690432832e-03 1.556752032690432832e-03
6.453694955456795723e-02 6.879459894704271772e-01 1.538794186708900523e-03 1.538794186708900523e-03
6.477348648862954472e-02 6.842862251667357620e-01 1.528018562117287741e-03 1.528018562117287741e-03
6.501089036359183893e-02 6.687435468379739900e-01 1.497303792042850318e-03 1.497303792042850318e-03
6.524916435691438532e-02 6.594256383390305620e-01 1.473603520578395908e-03 1.473603520578395908e-03
6.548831165770237217e-02 6.443388566914149962e-01 1.440303063372211975e-03 1.440303063372211975e-03
6.572833546674969329e-02 6.232029947797869118e-01 1.394643911288305114e-03 1.394643911288305114e-03
6.596923899658156676e-02 6.172925031139190333e-01 1.380276943081879025e-03 1.380276943081879025e-03
6.621102547149759765e-02 6.232236408709136422e-01 1.393932895852386701e-03 1.393932895852386701e-03
6.645369812761468820e-02 6.179374627625823235e-01 1.382355085284303533e-03 1.382355085284303533e-03
6.669726021291079443e-02 5.990323949540705684e-01 1.338811262838243655e-03 1.338811262838243655e-03
6.694171498726809999e-02 5.778577763324623806e-01 1.291899977308133074e-03 1.291899977308133074e-03
6.718706572251673115e-02 5.634962320306839967e-01 1.260636896520162670e-03 1.260636896520162670e-03
6.743331570247838858e-02 5.605078793109782298e-01 1.252172867824487583e-03 1.252172867824487583e-03
6.768046822301060361e-02 5.540713508545599408e-01 1.234888161340746927e-03 1.234888161340746927e-03
6.792852659205061983e-02 5.388991861671550421e-01 1.207738715552679910e-03 1.207738715552679910e-03
6.817749412965981581e-02 5.438942400887155637e-01 1.215534356393444156e-03 1.215534356393444156e-03
6.842737416806783657e-02 5.370549310878059979e-01 1.200840298935557408e-03 1.200840298935557408e-03
6.867817005171762690e-02 5.291207435810200144e-01 1.183229821661085793e-03 1.183229821661085793e-03
6.892988513730992362e-02 5.188733969930465761e-01 1.160186880498015110e-03 1.160186880498015110e-03
6.918252279384830283e-02 5.081853704461493093e-01 1.138222352877434236e-03 1.138222352877434236e-03
6.943608640268399135e-02 5.026182608138655139e-01 1.123391607061305581e-03 1.123391607061305581e-03
6.969057935756156619e-02 4.969360481197721002e-01 1.109857296103487984e-03 1.109857296103487984e-03
6.994600506466405743e-02 4.859395263495429051e-01 1.088828204292941739e-03 1.088828204292941739e-03
7.020236694265874489e-02 4.769945291921409147e-01 1.065091470459745377e-03 1.065091470459745377e-03
7.045966842274253850e-02 4.691962510618677418e-01 1.048575534133540941e-03 1.048575534133540941e-03
7.071791294868839950e-02 4.670989002003834711e-01 1.043718900646499990e-03 1.043718900646499990e-03
7.097710397689115103e-02 4.592561628667766738e-01 1.027686197515276364e-03 1.027686197515276364e-03
7.123724497641381603e-02 4.520559524205530755e-01 1.010451516133138066e-03 1.010451516133138066e-03
7.149833942903383033e-02 4.447247452367203424e-01 9.942110892907994168e-04 9.942110892907994168e-04
7.176039082929003277e-02 4.330414280166100527e-01 9.665573576602813242e-04 9.665573576602813242e-04
7.202340268452918359e-02 4.222968246717780372e-01 9.442537189012095451e-04 9.442537189012095451e-04
7.228737851495291300e-02 4.277091776951758573e-01 9.560689558312701663e-04 9.560689558312701663e-04
7.255232185366501663e-02 4.288279337052092743e-01 9.592721960665355659e-04 9.592721960665355659e-04
7.281823624671833473e-02 4.178537950665573986e-01 9.349176255060647573e-04 9.349176255060647573e-04
7.308512525316274155e-02 4.051028436504968133e-01 9.054075297971250075e-04 9.054075297971250075e-04
7.335299244509244088e-02 3.951092516487114126e-01 8.823492418616756981e-04 8.823492418616756981e-04
7.362184140769392759e-02 3.912048151655823647e-01 8.761130080317585051e-04 8.761130080317585051e-04
7.389167573929369959e-02 3.889361048157035095e-01 8.698332785502276747e-04 8.698332785502276747e-04
7.416249905140681609e-02 3.832496525907481688e-01 8.550378032361865546e-04 8.550378032361865546e-04
7.443431496878502585e-02 3.819930092290654833e-01 8.551013248233089135e-04 8.551013248233089135e-04
7.470712712946531164e-02 3.825540196808338567e-01 8.552991975166170059e-04 8.552991975166170059e-04
7.498093918481836540e-02 3.774515153301582493e-01 8.432886490868837228e-04 8.432886490868837228e-04
7.525575479959792369e-02 3.717324269645551627e-01 8.313249768262414609e-04 8.313249768262414609e-04
7.553157765198943718e-02 3.661064629855947938e-01 8.179888953554094585e-04 8.179888953554094585e-04
7.580841143365950330e-02 3.613668800528191949e-01 8.081843740752046087e-04 8.081843740752046087e-04
7.608625984980497969e-02 3.554675114389787005e-01 7.964220141988454134e-04 7.964220141988454134e-04
7.636512661920302758e-02 3.540275254798322946e-01 7.913428030876804497e-04 7.913428030876804497e-04
7.664501547426051664e-02 3.453286127449665122e-01 7.724389948418729094e-04 7.724389948418729094e-04
7.692593016106426262e-02 3.390083729205716212e-01 7.578108818201620672e-04 7.578108818201620672e-04
7.720787443943069595e-02 3.383292347385892240e-01 7.558113753189717610e-04 7.558113753189717610e-04
7.749085208295682092e-02 3.325916840583406087e-01 7.454439989293235209e-04 7.454439989293235209e-04
7.777486687907023133e-02 3.274956407550314585e-01 7.322585808662352737e-04 7.322585808662352737e-04
7.805992262908013901e-02 3.245471993897920959e-01 7.242679307255083920e-04 7.242679307255083920e-04
7.834602314822779190e-02 3.161314032339166968e-01 7.053114160742966765e-04 7.053114160742966765e-04
7.863317226573808549e-02 3.043524854644438782e-01 6.806277197869405006e-04 6.806277197869405006e-04
7.892137382487046660e-02 3.061912458934999970e-01 6.838153265743148433e-04 6.838153265743148433e-04
7.921063168297057255e-02 3.089542959197963401e-01 6.907547420014704866e-04 6.907547420014704866e-04
7.950094971152149581e-02 3.039888166400839253e-01 6.785921115492628795e-04 6.785921115492628795e-04
7.979233179619607541e-02 2.927371857453807680e-01 6.541208882377515851e-04 6.541208882377515851e-04
8.008478183690861951e-02 2.830094223963166011e-01 6.331766497291432599e-04 6.331766497291432599e-04
8.037830374786728016e-02 2.808541720639179951e-01 6.277124963820828948e-04 6.277124963820828948e-04
8.067290145762602560e-02 2.796151576287980722e-01 6.248792976421710605e-04 6.248792976421710605e-04
8.096857890913781997e-02 2.740156253474137493e-01 6.116785939403981054e-04 6.116785939403981054e-04
8.126534005980699804e-02 2.703554103732074831e-01 6.048431372608403713e-04 6.048431372608403713e-04
8.156318888154238944e-02 2.723806688539817666e-01 6.093146093686413901e-04 6.093146093686413901e-04
8.186212936081022074e-02 2.669666322759632338e-01 5.970047924204673973e-04 5.970047924204673973e-04
8.216216549868790575e-02 2.641396133517848743e-01 5.907818449328848011e-04 5.907818449328848011e-04
8.246330131091728077e-02 2.585549105453633367e-01 5.782837145913075332e-04 5.782837145913075332e-04
8.276554082795842260e-02 2.564694486291996256e-01 5.724892838037100523e-04 5.724892838037100523e-04
8.306888809504373028e-02 2.515496207585390942e-01 5.624370585653549809e-04 5.624370585653549809e-04
8.337334717223164604e-02 2.502170032731307336e-01 5.588613026206981551e-04 5.588613026206981551e-04
8.367892213446158356e-02 2.439815599336952467e-01 5.460291404243622013e-04 5.460291404243622013e-04
8.398561707160806522e-02 2.383980803090520462e-01 5.325712710006728782e-04 5.325712710006728782e-04
8.429343608853569203e-02 2.364114730399922704e-01 5.282558760573378281e-04 5.282558760573378281e-04
8.460238330515368332e-02 2.336822259902687215e-01 5.230513466455606348e-04 5.230513466455606348e-04
8.491246285647155445e-02 2.289914669604224129e-01 5.122877248788375608e-04 5.122877248788375608e-04
8.522367889265414220e-02 2.262762450329506292e-01 5.054752048309424850e-04 5.054752048309424850e-04
8.553603557907731025e-02 2.214651282042849334e-01 4.949377037288827655e-04 4.949377037288827655e-04
8.584953709638330765e-02 2.128166289440353853e-01 4.761284369112859919e-04 4.761284369112859919e-04
8.616418764053733470e-02 2.100982324431572290e-01 4.702962391817214509e-04 4.702962391817214509e-04
8.647999142288324836e-02 2.131842047299147280e-01 4.775883002312004510e-04 4.775883002312004510e-04
8.679695267020021143e-02 2.114798339730988297e-01 4.735277208495936203e-04 4.735277208495936203e-04
8.711507562475880040e-02 2.051852960273724824e-01 4.584828625468443525e-04 4.584828625468443525e-04
8.743436454437843175e-02 1.987738230928598193e-01 4.448043962309305315e-04 4.448043962309305315e-04
8.775482370248388619e-02 1.965681216752845073e-01 4.386839863512365686e-04 4.386839863512365686e-04
8.807645738816274883e-02 1.963448773749665033e-01 4.390284197287461156e-04 4.390284197287461156e-04
8.839926990622246072e-02 1.934233398593954156e-01 4.324515213166220157e-04 4.324515213166220157e-04
8.872326557724842522e-02 1.893678494938313972e-01 4.238199334596094974e-04 4.238199334596094974e-04
8.904844873766151747e-02 1.925310727911796471e-01 4.307948296268980732e-04 4.307948296268980732e-04
8.937482373977628791e-02 1.893967742477833949e-01 4.240163711991348392e-04 4.240163711991348392e-04
8.970239495185886036e-02 1.884833086429696936e-01 4.216322864188830409e-04 4.216322864188830409e-04
9.003116675818594039e-02 1.859582930303720072e-01 4.152365327003156416e-04 4.152365327003156416e-04
9.036114355910311591e-02 1.838199691980441364e-01 4.107352454707604347e-04 4.107352454707604347e-04
9.069232977108394878e-02 1.819150365172945982e-01 4.063986427392757912e-04 4.063986427392757912e-04
9.102472982678871949e-02 1.800331951677967002e-01 4.028818410824726109e-04 4.028818410824726109e-04
9.135834817512433759e-02 1.785817042728379267e-01 3.989081737713284998e-04 3.989081737713284998e-04
9.169318928130341939e-02 1.732513614787177247e-01 3.876723172704334879e-04 3.876723172704334879e-04
9.202925762690435108e-02 1.715807654048304154e-01 3.833443809270781644e-04 3.833443809270781644e-04
9.236655770993085213e-02 1.715365601237990034e-01 3.828206799696367733e-04 3.828206799696367733e-04
9.270509404487269067e-02 1.683205113923102458e-01 3.759580845066887232e-04 3.759580845066887232e-04
9.304487116276582981e-02 1.649940889346083739e-01 3.685539812828146416e-04 3.685539812828146416e-04
9.338589361125317068e-02 1.627870999435455102e-01 3.638684149178820549e-04 3.638684149178820549e-04
9.372816595464508738e-02 1.570872682315431756e-01 3.514107070853720498e-04 3.514107070853720498e-04
9.407169277398107210e-02 1.527860067230210894e-01 3.415178262367930709e-04 3.415178262367930709e-04
9.441647866709067249e-02 1.549254372538005908e-01 3.464030255853293842e-04 3.464030255853293842e-04
9.476252824865515068e-02 1.549333510452205742e-01 3.464354423517571383e-04 3.464354423517571383e-04
9.510984615026925326e-02 1.499138340355429533e-01 3.355045027570042462e-04 3.355045027570042462e-04
9.545843702050293977e-02 1.460560120071917600e-01 3.264222915211042802e-04 3.264222915211042802e-04
9.580830552496409636e-02 1.419431143323121314e-01 3.175755222523293894e-04 3.175755222523293894e-04
9.615945634636059725e-02 1.429394902505998211e-01 3.192961033464229454e-04 3.192961033464229454e-04
9.651189418456322666e-02 1.415234183478612795e-01 3.174599511534035678e-04 3.174599511534035678e-04
9.686562375666812885e-02 1.380611787602001317e-01 3.168983958499741382e-04 3.168983958499741382e-04
9.722064979706059040e-02 1.389458945299586190e-01 3.166977786184578016e-04 3.167840032661807504e-04
9.757697705747794825e-02 1.386766480541104241e-01 3.168165425172141873e-04 3.168165425172141873e-04
9.793461030707344139e-02 1.365567692429307534e-01 3.163028421003898755e-04 3.163028421003898755e-04
9.829355433247961848e-02 1.349563500570922225e-01 3.157506524458406310e-04 3.157745233590769987e-04
9.865381393787299447e-02 1.331261845385306453e-01 3.154834940230971988e-04 3.154834940230971988e-04
9.901539394503798552e-02 1.320950943136951772e-01 3.152088963856197919e-04 3.152088963856197919e-04
9.937829919343159346e-02 1.300726518932676379e-01 3.145901286195628712e-04 3.145923263114613444e-04
9.974253454024784027e-02 1.298880433105940591e-01 3.149793868732771824e-04 3.149793868732771824e-04
1.001081048604832852e-01 1.262102195453642384e-01 3.138053153017456584e-04 3.138053153017456584e-04
1.004750150470020004e-01 1.237122274237093394e-01 3.134648432897731412e-04 3.134648432897731412e-04
1.008432700106011298e-01 1.229796554091679983e-01 3.127886613237104078e-04 3.129986585537019011e-04
1.012128746800763229e-01 1.210112061073719963e-01 3.121916188183093861e-04 3.125951418242930166e-04
1.015838340022882091e-01 1.182936930460047747e-01 3.120847151047230657e-04 3.120847151047230657e-04
1.019561529422282897e-01 1.179399668797848494e-01 3.126808494644790857e-04 3.126808494644790857e-04
1.023298364830855234e-01 1.137592803471038777e-01 3.106600457091677168e-04 3.110451522657957033e-04
1.027048896263126898e-01 1.092985774613311478e-01 3.098752317177682204e-04 3.101261420515358225e-04
1.030813173916938358e-01 1.101786245729575037e-01 3.104842984778192604e-04 3.104842984778192604e-04
1.034591248174111799e-01 1.100612216194190168e-01 3.091973324943101753e-04 3.104133745192796273e-04
1.038383169601126421e-01 1.081989507888050789e-01 3.095710320009659178e-04 3.099234859424242466e-04
1.042188988949791645e-01 1.047755492535113048e-01 3.087086416515873719e-04 3.092968916233811128e-04
1.046008757157932539e-01 1.027431920512926061e-01 3.091730660897581669e-04 3.091730660897581669e-04
1.049842525350067474e-01 1.031576839591124839e-01 3.096544076404623741e-04 3.096544076404623741e-04
1.053690344838093956e-01 1.027663469963912279e-01 3.088514525564307130e-04 3.088514525564307130e-04
1.057552267121972117e-01 1.002026970765257652e-01 3.079997701395573682e-04 3.084345071042718855e-04
1.061428343890419429e-01 1.003647069682645637e-01 3.087399559376537823e-04 3.087399559376537823e-04
1.065318627021598769e-01 1.013564181597828295e-01 3.079163772934740621e-04 3.086820053150432833e-04
1.069223168583815081e-01 9.953925030781125838e-02 3.082390143525591542e-04 3.082685622158142652e-04
1.073142020836207189e-01 9.954594019416392048e-02 3.077996280297457606e-04 3.083266472870871454e-04
1.077075236229454586e-01 9.807332356716873256e-02 3.077970081597069672e-04 3.080334811435743469e-04
1.081022867406474658e-01 9.778616459432176722e-02 3.076634316897587673e-04 3.079935085583007269e-04
1.084984967203128231e-01 9.662409149926326490e-02 3.078793322224120132e-04 3.078793322224120132e-04
1.088961588648928447e-01 9.647672255471492764e-02 3.074706409768472918e-04 3.077622864441791929e-04
1.092952784967745200e-01 9.504681440140752557e-02 3.078222383047743188e-04 3.078222383047743188e-04
1.096958609578525118e-01 9.233627431302321442e-02 3.069514246416579057e-04 3.070493928142131171e-04
1.100979116096001270e-01 9.187314407107161074e-02 3.068889584980286750e-04 3.069725764910034545e-04
1.105014358331413565e-01 9.058469676693445272e-02 3.063056897327261631e-04 3.068046655827961653e-04
1.109064390293224012e-01 8.873100469303149551e-02 3.067340354441221596e-04 3.067340354441221596e-04
1.113129266187846689e-01 8.798275143141510990e-02 3.070806218856941936e-04 3.070806218856941936e-04
1.117209040420368837e-01 8.606689730900142499e-02 3.064878537382171469e-04 3.064878537382171469e-04
1.121303767595280554e-01 8.240925694847135718e-02 3.056684490831900565e-04 3.056684490831900565e-04
1.125413502517202124e-01 8.147812595611692021e-02 3.059802628744184893e-04 3.059802628744184893e-04
1.129538300191623573e-01 8.198996152452893427e-02 3.053931692130921549e-04 3.054696778435697928e-04
1.133678215825636715e-01 8.132946107185684559e-02 3.063414079356641573e-04 3.063414079356641573e-04
1.137833304828675951e-01 7.760784454701592783e-02 3.040827228495514355e-04 3.049194374203149883e-04
1.142003622813255875e-01 7.637509181193606611e-02 3.045516438259076989e-04 3.047107970998366310e-04
1.146189225595722061e-01 7.528305689372898069e-02 3.042043861030541271e-04 3.045834434857957020e-04
1.150390169196993523e-01 7.595512909977990279e-02 3.046625486458902528e-04 3.046625486458902528e-04
1.154606509843315171e-01 7.453847425220909428e-02 3.038289484302843062e-04 3.045066941240607617e-04
1.158838303967005129e-01 7.299493334763883234e-02 3.036057647960144191e-04 3.043139705300451224e-04
1.163085608207217458e-01 7.515602745599203605e-02 3.042779085250984020e-04 3.045605383248087186e-04
1.167348479410695722e-01 7.336295243315915648e-02 3.037028922587807359e-04 3.043563626852506315e-04
1.171626974632535706e-01 7.405293982756909477e-02 3.041656636963682757e-04 3.044184132601678787e-04
1.175921151136944398e-01 7.331260569323087839e-02 3.048927680556652586e-04 3.048927680556652586e-04
1.180231066398013950e-01 7.285925567964784966e-02 3.043632838471852170e-04 3.043632838471852170e-04
1.184556778100485791e-01 7.186525844720553780e-02 3.036021236147697176e-04 3.041657760682652738e-04
1.188898344140525143e-01 7.174288537462139570e-02 3.038098707940943208e-04 3.041372433634368841e-04
1.193255822626491242e-01 7.065582104846572509e-02 3.030178977989221633e-04 3.040456981428604375e-04
1.197629271879721985e-01 6.963259623387078878e-02 3.045199331115040287e-04 3.045199331115040287e-04
1.202018750435309979e-01 6.817182805084429087e-02 3.030457692542441218e-04 3.037363713411806040e-04
1.206424317042888716e-01 6.781116045630801448e-02 3.029730410247852409e-04 3.036968949846601136e-04
1.210846030667413059e-01 6.666883953129280893e-02 3.032877987067393762e-04 3.035457347608678798e-04
1.215283950489956660e-01 6.538452621199423997e-02 3.033896927840741857e-04 3.033938073637863406e-04
1.219738135908498972e-01 6.425399647621594934e-02 3.021652171592772323e-04 3.033257056648368537e-04
1.224208646538722245e-01 6.296939860342580519e-02 3.036971888560462151e-04 3.036971888560462151e-04
1.228695542214804926e-01 6.096474339398510328e-02 3.034875197983744988e-04 3.034875197983744988e-04
1.233198882990230033e-01 6.181062150402345107e-02 3.040544925839385902e-04 3.040544925839385902e-04
1.237718729138583412e-01 6.066429838943979830e-02 3.022579041163998598e-04 3.029366417533691565e-04
1.242255141154362114e-01 5.929299360114407419e-02 3.032661584267068726e-04 3.032661584267068726e-04
1.246808179753785550e-01 5.867872065812213683e-02 3.039695452692571715e-04 3.039695452692571715e-04
1.251377905875602214e-01 5.671106219720334352e-02 3.023955691668973227e-04 3.025460007466427648e-04
1.255964380681913739e-01 5.742648349436420274e-02 3.027903320269449933e-04 3.027903320269449933e-04
1.260567665558988415e-01 5.714469420942141359e-02 3.025647090536295707e-04 3.025802470268879789e-04
1.265187822118084282e-01 5.610873188159584690e-02 3.033924031293725333e-04 3.033924031293725333e-04
1.269824912196270417e-01 5.747198442298311755e-02 3.039867240883885996e-04 3.039867240883885996e-04
1.274478997857260154e-01 5.702856177239395974e-02 3.032104708293771058e-04 3.032104708293771058e-04
1.279150141392238482e-01 5.639760892196336167e-02 3.022534417355390380e-04 3.025216962813715750e-04
1.283838405320697484e-01 5.623467843940389149e-02 3.023632014876354870e-04 3.025029735138504909e-04
1.288543852391267619e-01 5.627577890604724964e-02 3.033922077119846953e-04 3.033922077119846953e-04
1.293266545582566207e-01 5.560329959108860354e-02 3.017376558789652895e-04 3.024664864975562029e-04
1.298006548104034541e-01 5.538361561074551381e-02 3.030728849100019248e-04 3.030728849100019248e-04
1.302763923396786649e-01 5.524866717350324780e-02 3.028881982729892991e-04 3.028881982729892991e-04
1.307538735134453067e-01 5.371864449126858426e-02 3.020189976881838389e-04 3.022911073426504981e-04
1.312331047224040703e-01 5.226705011771255738e-02 3.007780160001946850e-04 3.022049287580679932e-04
1.317140923806784103e-01 5.252499287894071139e-02 3.019076651929508194e-04 3.021936271390223252e-04
1.321968429259005318e-01 5.200931192117757423e-02 3.029845727828540903e-04 3.029845727828540903e-04
1.326813628192970440e-01 5.068186911525749544e-02 3.035114545123955630e-04 3.035114545123955630e-04
1.331676585457762241e-01 4.985117705778034647e-02 3.017959712862835998e-04 3.019829190714717155e-04
1.336557366140144198e-01 4.922823849559104098e-02 3.035543226845672593e-04 3.035543226845672593e-04
1.341456035565432303e-01 4.670314712524921419e-02 3.016812850320258008e-04 3.017551948501742578e-04
1.346372659298364916e-01 4.658984520492033543e-02 3.010122120791331422e-04 3.017617197284510992e-04
1.351307303143988725e-01 4.694071559996986637e-02 3.024407596450246296e-04 3.024407596450246296e-04
1.356260033148533606e-01 4.535913416350915994e-02 3.007083049105343294e-04 3.016833497225150174e-04
1.361230915600299962e-01 4.532855062356741516e-02 3.038355032137185453e-04 3.038355032137185453e-04
1.366220017030538580e-01 4.338592281458265171e-02 3.004951539467361796e-04 3.015584016921293224e-04
1.371227404214352408e-01 4.351030177640023006e-02 2.999284274069486788e-04 3.015767402022963349e-04
1.376253144171581955e-01 4.398059756515938779e-02 3.011169197225569923e-04 3.015846735347798473e-04
1.381297304167706519e-01 4.339057413005342756e-02 3.014470244894838888e-04 3.015414232177591829e-04
1.386359951714738747e-01 4.348636330544106143e-02 3.012992359553682978e-04 3.015500335250185745e-04
1.391441154572136130e-01 4.473661565554912928e-02 3.023779830297647353e-04 3.023779830297647353e-04
1.396540980747702776e-01 4.385787163644275233e-02 3.021807678328892132e-04 3.021807678328892132e-04
1.401659498498502576e-01 4.403253558939903417e-02 3.007052766266119317e-04 3.015956235101911113e-04
1.406796776331766252e-01 4.430717538982305997e-02 3.031326943734017243e-04 3.031326943734017243e-04
1.411952883005818116e-01 4.442733651202796646e-02 3.029073996838571830e-04 3.029073996838571830e-04
1.417127887530988950e-01 4.375255783307973462e-02 3.028529570751621169e-04 3.028529570751621169e-04
1.422321859170543323e-01 4.419148170884628496e-02 3.035369793777188728e-04 3.035369793777188728e-04
1.427534867441605237e-01 4.274397868590951860e-02 3.009691595456166248e-04 3.015097831748549269e-04
1.432766982116085719e-01 4.253755098411265978e-02 3.034682832984996652e-04 3.034682832984996652e-04
1.438018273221623178e-01 4.215184398159895623e-02 3.029294317634095976e-04 3.029294317634095976e-04
1.443288811042515718e-01 4.134565162183208992e-02 3.024464060869240132e-04 3.024464060869240132e-04
1.448578666120664826e-01 4.004601603334214527e-02 3.015243131119352054e-04 3.015243131119352054e-04
1.453887909256513788e-01 3.940777757187267222e-02 3.004902222926423465e-04 3.013250270521761112e-04
1.459216611510003037e-01 3.897538594599580380e-02 3.017361321015474057e-04 3.017361321015474057e-04
1.464564844201516891e-01 3.735735087714307789e-02 3.006147153009866742e-04 3.012174485167705982e-04
1.469932678912840018e-01 3.689637820121845213e-02 3.007668145708830760e-04 3.011931638238180106e-04
1.475320187488109724e-01 3.705977379294611573e-02 3.014285070329272690e-04 3.014285070329272690e-04
1.480727442034786845e-01 3.601355631498465160e-02 2.996762596152186681e-04 3.011637386501906169e-04
1.486154514924614700e-01 3.570921688408440486e-02 3.024359143366618717e-04 3.024359143366618717e-04
1.491601478794589986e-01 3.534094575734630234e-02 3.024130391760994504e-04 3.024130391760994504e-04
1.497068406547930608e-01 3.474182090405474044e-02 3.009106109439326415e-04 3.010932379300108159e-04
1.502555371355058789e-01 3.445928941209008833e-02 2.988448763779435633e-04 3.011017104084587467e-04
1.508062446654575284e-01 3.539175530244108997e-02 3.036940113475658141e-04 3.036940113475658141e-04
1.513589706154244985e-01 3.498166559662345410e-02 3.037637685413102076e-04 3.037637685413102076e-04
1.519137223831977801e-01 3.530024054168021813e-02 3.004085406611781551e-04 3.011229105637217756e-04
1.524705073936827027e-01 3.470697301051161449e-02 3.005298831372639565e-04 3.010954900487070474e-04
1.530293330989978273e-01 3.567180177037775068e-02 3.014494539749598039e-04 3.014494539749598039e-04
1.535902069785748392e-01 3.540741163972089406e-02 3.018676177707251885e-04 3.018676177707251885e-04
